Timestep,Probs
1,"[0.23118279569892458, 0.21774193548387083, 0.18548387096774183, 0.19623655913978483, 0.16935483870967732]"
2,"[0.2949149598590436, 0.2673120580676439, 0.04648965006572498, 0.20968532210616486, 0.18159800990142308]"
3,"[0.1568462944634126, 0.1013097017343375, 0.020365515617421854, 0.14005675245652446, 0.5814217357283028]"
4,"[0.11123192569369977, 0.08576592823671544, 0.00538649126380364, 0.1184033093702539, 0.6792123454355277]"
5,"[0.3748973373103047, 0.2634121280917666, 0.0033705135412105103, 0.06810968188838, 0.2902103391683384]"
6,"[0.48346906930514894, 0.3045507490565045, 0.0035005722974081536, 0.044340881041980924, 0.16413872829895634]"
7,"[0.552559953953288, 0.336413838996058, 0.006215272838704072, 0.04581771599509854, 0.05899321821685076]"
8,"[0.5397385191834161, 0.3967657038391226, 0.008623016483862815, 0.0059616133022351876, 0.048911147191363434]"
9,"[0.5571713413801189, 0.4370607433520691, 0.0007422715511370514, 0.00037062806779729866, 0.004655015648878206]"
10,"[0.5632252316543074, 0.436045698774399, 0.00011215138416322648, 8.546820922645131e-9, 0.0006169096403116366]"
11,"[0.533751833470288, 0.46618120294267673, 1.0296006354466779e-5, 2.6575792057467857e-15, 5.666758067693751e-5]"
12,"[0.9092233808264171, 0.09076252331844034, 2.348770767629875e-6, 1.7387331876163217e-24, 1.1747084373585055e-5]"
13,"[0.9949425974616345, 0.004696194961321479, 0.0, 1.4210332147283193e-16, 0.0003612075770487437]"
