Timestep,Probs
1,"[0.1615384615384617, 0.20384615384615415, 0.207692307692308, 0.2192307692307696, 0.207692307692308]"
2,"[0.1754587868508441, 0.239679020093866, 0.03469035134809371, 0.2778095420081287, 0.27236229969906783]"
3,"[0.02811359232251722, 0.06311849871920937, 0.007652901058016061, 0.06705250886638275, 0.8340624990338756]"
4,"[0.01311684810606223, 0.03379835170274357, 0.006447265075230752, 0.0464649102244776, 0.900172624891486]"
5,"[0.09596386060266726, 0.27995285945828174, 0.003748107680144609, 0.1571691437459218, 0.4631660285129824]"
6,"[0.23315939497892682, 0.6090380662427841, 0.05511001104106638, 0.017900755045165417, 0.08479177269205825]"
7,"[0.5506544749052302, 0.25945882542267207, 0.092899437253135, 0.001997262609150503, 0.09498999980981235]"
8,"[0.560270546132995, 0.21878947099024168, 0.11861748334652483, 0.0011981550462417672, 0.1011243444839969]"
9,"[0.6985361752556938, 0.28641810616907476, 0.007923967211643831, 5.810889870324787e-5, 0.007063642464886066]"
10,"[0.6857308798512022, 0.31021266718241974, 0.003687481829570331, 3.5705448852489337e-6, 0.0003654005919210653]"
11,"[0.7025488617778787, 0.2972458229397, 0.0001865778687400174, 1.3842603376425047e-7, 1.8598987646633064e-5]"
12,"[0.9824767423046571, 0.017507685063950364, 1.4156083100041432e-5, 1.2208539693011675e-8, 1.404339752930118e-6]"
13,"[0.9984077084656893, 0.0006824007062007667, 0.00022747475704878453, 0.00022746660337852405, 0.0004549494676850281]"
