Timestep,Probs
1,"[0.18400000000000014, 0.22400000000000017, 0.16400000000000012, 0.21200000000000016, 0.21600000000000016]"
2,"[0.2399048163684877, 0.2470310140445467, 0.04750686245554411, 0.23752906539385307, 0.2280282417375678]"
3,"[0.3945353721008426, 0.37298127339738096, 0.02948232291941604, 0.1045089900843298, 0.09849204149803072]"
4,"[0.4230741273168824, 0.2980771570019835, 0.051281966602483804, 0.1474365993340867, 0.08013014974456267]"
5,"[0.4843921641833654, 0.1954686453439953, 0.03141996662228945, 0.23220867811051105, 0.056510545739839095]"
6,"[0.5721770098506106, 0.19251965805652987, 0.021401005787995763, 0.17646701531825082, 0.03743531098661328]"
7,"[0.5880549053215928, 0.179795426664392, 0.01421022344252313, 0.17529277869829174, 0.042646665873200644]"
8,"[0.5462378598244131, 0.21007667434749605, 0.008407215670636339, 0.16806198187994303, 0.06721626827751119]"
9,"[0.524287709039291, 0.20715555584049591, 0.006888847079194556, 0.18595657333142812, 0.07571131470958908]"
10,"[0.5215592523441741, 0.21510411506593274, 0.010750705336992177, 0.16663546461994455, 0.0859504626329561]"
11,"[0.6152816276629008, 0.22512287636960746, 0.0029043815024803184, 0.06565148286735907, 0.09103963159765327]"
12,"[0.571976868058385, 0.27272268945813616, 7.941212084573278e-10, 0.05302947817654445, 0.10227096351281278]"
13,"[0.45104679367945893, 0.4022244346874474, 5.355199765168947e-15, 0.06138651099401804, 0.08534226063907155]"
14,"[0.37314347567848577, 0.49932102852888055, 8.272968508259786e-7, 0.024421695434180636, 0.10311297306160011]"
15,"[0.6065955595960447, 0.29178422215307087, 8.671217022031447e-11, 0.050656503289751076, 0.050963714874418975]"
16,"[0.555252729488455, 0.3839704523583806, 2.852179445362469e-10, 0.03315046340883463, 0.027626354459110915]"
17,"[0.5346376063136041, 0.4451435680521011, 2.411380809111443e-19, 0.01122735587518737, 0.00899146975910563]"
18,"[0.5202426024854241, 0.47380383425795264, 1.229446012511474e-11, 0.0023822985989768843, 0.0035712646453523655]"
19,"[0.5052076348930601, 0.49305242308183445, 8.491877076407534e-23, 0.0011597001337570595, 0.0005802418913481831]"
20,"[0.1945151581742119, 0.8054848418230939, 1.977343451069486e-12, 2.4916152449939583e-13, 4.68535712214689e-13]"
21,"[0.06170029602419083, 0.9382997039758084, 1.563617866056417e-23, 2.358421915355915e-25, 1.580756998469348e-23]"
