Timestep,Probs
1,"[0.2526595744680847, 0.20478723404255295, 0.1728723404255318, 0.1622340425531914, 0.20744680851063804]"
2,"[0.2713041525920581, 0.19391315004248627, 0.1769566632707626, 0.16999976098944522, 0.187826273105247]"
3,"[0.47404365077823185, 0.3831525406813739, 0.04664672136823335, 0.0399741821371464, 0.05618290503501409]"
4,"[0.516137947777674, 0.44081686091601124, 0.02325994253546703, 0.002776850664992113, 0.017008398105857594]"
5,"[0.5588773680521648, 0.43566314842948, 0.0034186477894010384, 0.00024080700694795957, 0.0018000287220066875]"
6,"[0.5382145815550002, 0.46035406926172495, 0.0011432781203450603, 2.700790564455307e-5, 0.00026106315728547785]"
7,"[0.5367705040806856, 0.4607821715165906, 0.002299424101672576, 1.3473968104576188e-5, 0.00013442633294561207]"
8,"[0.5310999073967536, 0.4673311815556161, 0.0015688913568638729, 9.852557013274631e-9, 9.838212624482425e-9]"
9,"[0.5169593958956341, 0.48294959700117246, 9.10071012905582e-5, 3.2621860907134456e-17, 1.902761092090489e-12]"
10,"[0.5160972760688234, 0.4838917285685502, 1.099536262757064e-5, 9.032966687640208e-25, 5.9338525536446326e-21]"
11,"[0.8984880789682097, 0.10148785852192316, 2.406250986813885e-5, 3.724216092932015e-30, 2.4435040997590302e-26]"
12,"[0.9999984272099355, 1.0850755548837815e-6, 4.876967423062071e-7, 8.37915149361388e-12, 9.393088101547516e-12]"
13,"[0.9999999999983045, 4.482452032078792e-13, 1.2468755916751926e-12, 3.2179763377181635e-21, 3.2581865750246846e-21]"
