Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2000021578524651, 0.20000079204388055, 0.2000063803038511, 0.19999618182734447, 0.19999448797245883]"
3,"[0.49976054451750834, 0.49974777824209243, 0.0001607876861106477, 0.00016544972300132287, 0.00016543983128720235]"
4,"[0.49997164222027596, 0.49995051854712497, 7.773005052056793e-5, 5.45364689814293e-8, 5.464560946419258e-8]"
5,"[0.5000281683907428, 0.49989682172141264, 7.495695660615471e-5, 2.692055917339486e-8, 2.6010679155252666e-8]"
6,"[0.5000796129983567, 0.49992036169292103, 2.4861909941159797e-8, 8.388119547394659e-12, 4.384241548002038e-10]"
7,"[0.5000850625487826, 0.49991493744267795, 8.411266963448384e-12, 2.710453807969489e-15, 1.255841964687534e-13]"
8,"[0.5000850498531996, 0.4999149501425321, 4.2647431879168006e-12, 1.41472819683769e-15, 2.121409778692684e-15]"
9,"[0.5000850497658692, 0.4999149502298624, 4.264849929064244e-12, 1.4147766883415017e-15, 2.0867503711603877e-15]"
10,"[0.500085049747214, 0.49991495025278465, 1.3075136230519052e-15, 4.0505121271572406e-19, 6.880008214657035e-19]"
11,"[0.5000850558508881, 0.49991494414911186, 1.3530968502918261e-19, 4.655435507007574e-23, 7.675104231836035e-23]"
12,"[0.0003319167837431371, 0.9996680832162569, 5.363944514666135e-21, 3.155654589878952e-26, 4.7437887225306976e-26]"
13,"[1.1049539303594028e-7, 0.9999998895046069, 1.6628416878719088e-24, 5.341625335069029e-30, 1.44718754277543e-29]"
