Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.2322355844152411, 0.27287806567528217, 0.06258561923668486, 0.3093821276588385, 0.12291860301395333]"
3,"[0.06841789064719121, 0.08358024320619213, 0.08864595132981361, 0.6209627089325351, 0.13839320588426787]"
4,"[0.05362565710022664, 0.05774402731000011, 0.04263254397513251, 0.7103954151151084, 0.13560235649953242]"
5,"[0.3345290061433093, 0.29013417673007297, 0.019335767158934182, 0.3023987607347906, 0.05360228923289299]"
6,"[0.5883761714827892, 0.3443209857679286, 0.006832697516441205, 0.03631257719055886, 0.024157568042282137]"
7,"[0.6370020275378148, 0.3179718666792993, 0.0026519376573016008, 0.024602988514448063, 0.017771179611136292]"
8,"[0.6590516168883168, 0.32918309107745664, 0.0018187058519409135, 0.002433287753014372, 0.007513298429271293]"
9,"[0.6650740570077388, 0.3342213560878359, 8.61645684093231e-5, 7.845485381373642e-5, 0.0005399674822022751]"
10,"[0.666079320718401, 0.33387016765031147, 8.593404404040812e-6, 1.454615637817821e-5, 2.7372070505219543e-5]"
11,"[0.6661256903808634, 0.3338724287869593, 3.6219689907106196e-7, 6.149221186741709e-7, 9.037131595688175e-7]"
12,"[0.966282156497064, 0.033717228062594536, 8.836584140792574e-8, 1.0228573902048187e-7, 4.2478876116379477e-7]"
13,"[0.9972850991718508, 0.002714857100270344, 5.988807907736367e-9, 6.136777235541892e-9, 3.1602293621297494e-8]"
