Timestep,Probs
1,"[0.19121447028423752, 0.20671834625322974, 0.18087855297157604, 0.20671834625322974, 0.21447028423772585]"
2,"[0.2136384189542838, 0.23564953281926768, 0.16184740507037626, 0.19939562743468017, 0.18946901572139135]"
3,"[0.4177205758096386, 0.37109545801539917, 0.08396168764201474, 0.05367754178281909, 0.07354473675012814]"
4,"[0.45325356974363473, 0.4459297781132688, 0.049977485038196934, 0.018956948322769628, 0.03188221878213267]"
5,"[0.46127182460230626, 0.5248366627803362, 0.006949750262801499, 0.0025107233445245724, 0.004431039010032799]"
6,"[0.46826345160381705, 0.5285031673197428, 0.0017223603977315541, 6.34153366124212e-5, 0.0014476053420957543]"
7,"[0.17438279750395763, 0.8222778883372891, 0.002007235386785134, 7.802971899522734e-5, 0.001254049052974373]"
8,"[0.09109968851082888, 0.9054627836963286, 8.872860038606483e-13, 9.858733376229367e-14, 0.0034375277918547945]"
9,"[0.08113600407881676, 0.9144424871143091, 4.4351310117693184e-24, 5.475470384900367e-26, 0.004421508806870597]"
10,"[0.08202657964837191, 0.9125781023786851, 2.3656902043433702e-37, 2.1291211839090535e-36, 0.005395317972945018]"
11,"[0.33926949887400343, 0.6606836610633907, 3.8645883193633856e-45, 4.771096690572058e-47, 4.684006260357984e-5]"
12,"[0.7695931843562889, 0.23040668399727177, 2.7801977945361026e-16, 2.780197794536083e-16, 1.316464416227003e-7]"
13,"[0.8793302657751828, 0.1206697341760157, 1.6257364691264268e-28, 1.806373854584876e-29, 4.880291040019651e-11]"
