Timestep,Probs
1,"[0.17000000000000012, 0.22800000000000017, 0.18000000000000013, 0.21800000000000017, 0.20400000000000015]"
2,"[0.2061403416357402, 0.24122802726614048, 0.06578970191948998, 0.20175424273312173, 0.28508768644550686]"
3,"[0.3952215087272222, 0.1461453863369033, 0.052128563179139914, 0.12523849670547207, 0.2812660450512625]"
4,"[0.8181760188808939, 0.181817928769867, 3.9918560943769096e-7, 1.4488455095630563e-6, 4.204318116694964e-6]"
5,"[0.8000687252640035, 0.1999295819944218, 0.0, 5.642478994079003e-7, 1.1284936753558558e-6]"
6,"[0.8235312917791944, 0.1764687082095578, 0.0, 5.6233795717827545e-12, 5.624236649107071e-12]"
7,"[0.800097327803932, 0.19988746409494998, 0.0, 7.603478269180164e-6, 7.604622849889869e-6]"
8,"[0.9999955780345644, 4.233802209117013e-6, 0.0, 9.408161382915337e-8, 9.408161601472272e-8]"
9,"[0.9901137710981694, 0.0, 0.0, 0.004942737781653273, 0.004943491120178368]"
10,"[0.747759987947776, 0.0, 0.0, 3.843949395354605e-5, 0.25220157255827347]"
11,"[0.022621544434796213, 0.0, 0.0, 0.000847812050524674, 0.9765306435146784]"
12,"[2.0649670050298957e-8, 0.0, 0.0, 7.74326165029968e-9, 0.9999999716070676]"
13,"[0.0, 0.0, 0.0, 4.129533702846307e-6, 0.9999958704662976]"
