Timestep,Probs
1,"[0.21200000000000016, 0.21400000000000016, 0.21000000000000016, 0.18400000000000014, 0.18000000000000013]"
2,"[0.17419353050367611, 0.15806467405573807, 0.2258063366325152, 0.2096775246973253, 0.2322579341107465]"
3,"[0.22640369969126936, 0.199707769447081, 0.05430786752783077, 0.4658523931683423, 0.05372827016547611]"
4,"[0.19824660551300816, 0.21574283854376916, 0.03499248228875165, 0.5160251470221368, 0.03499292663233338]"
5,"[0.0004803108489908252, 0.0005226912267392739, 0.056648436181933645, 0.9114108782045255, 0.030937683537812465]"
6,"[1.602507762020288e-8, 1.6096971845807618e-10, 0.025210095657732953, 0.9747898775913107, 1.0564907077570315e-8]"
7,"[4.244283709628774e-9, 7.700697458070581e-11, 4.12388640994173e-6, 0.9999958713214188, 4.708693012339346e-10]"
8,"[1.217617000186332e-16, 2.1450130883687833e-21, 3.15661512425631e-13, 0.9999999999996794, 1.5032280009175107e-18]"
9,"[2.310457228138421e-22, 8.192771010582415e-32, 2.0886819496987724e-19, 0.9999999999999946, 4.830592103228212e-29]"
10,"[3.095391010105442e-26, 3.1780445976469793e-40, 2.312410048934458e-23, 0.9999999999999886, 9.863883019481767e-37]"
11,"[0.0, 2.8881428843340053e-12, 6.418083221764139e-13, 0.999999999996436, 3.565601789868958e-14]"
12,"[0.0, 1.0942445387785642e-15, 7.977042687695847e-13, 0.9999999999983976, 7.966115231959165e-13]"
13,"[0.0, 4.486841384581958e-16, 4.0880110392856454e-16, 0.9999999999761485, 2.384491472263653e-11]"
