Timestep,Probs
1,"[0.20400000000000015, 0.18400000000000014, 0.22000000000000017, 0.18600000000000014, 0.20600000000000016]"
2,"[0.1517858118674016, 0.13690491434049873, 0.24702369044496433, 0.21726179769835582, 0.24702378564877864]"
3,"[0.15766631186610555, 0.22737094203425343, 0.019188398084977944, 0.507315061159951, 0.08845928685471184]"
4,"[0.17760452383508052, 0.2213037998815867, 0.021864207398318177, 0.5136439980161063, 0.06558347086890867]"
5,"[0.038246714935707, 0.0005260628374691573, 5.19667198216264e-5, 0.8522737403766949, 0.10890151513030985]"
6,"[0.07017545468935625, 1.2103607793799302e-10, 1.1656362383907502e-10, 0.8157896109661017, 0.11403493410694208]"
7,"[5.751976991472484e-5, 4.493854684849802e-9, 8.93613946404755e-9, 0.8773072357516566, 0.12263523104844054]"
8,"[6.1211670506130044e-12, 1.3544314702729906e-18, 2.7071218858401683e-18, 0.889724309491356, 0.11027569050251944]"
9,"[1.4635380628312312e-18, 4.090834971527209e-28, 3.3136261991252334e-26, 0.8851211101389215, 0.11487888986107318]"
10,"[4.907470592968583e-24, 1.1362935045591928e-37, 9.080968805662698e-36, 1.9835706175903637e-6, 0.999998016429384]"
11,"[4.818125095482273e-10, 5.925543298625295e-13, 4.859603898572654e-10, 3.149081989153665e-6, 0.9999968499496531]"
12,"[9.629885540221858e-17, 2.761356369819612e-26, 8.665447404165301e-16, 7.018997543033028e-13, 0.9999999999992905]"
13,"[2.0264234475198292e-23, 9.842207774764845e-38, 2.0264576291819407e-23, 1.0769244255374584e-16, 1.0000000000000084]"
