Timestep,Probs
1,"[0.333333333333333, 0.333333333333333, 0.333333333333333]"
2,"[0.19266055045871786, 0.45871559633027265, 0.3486238532110086]"
3,"[0.19266055045871563, 0.4587155963302753, 0.34862385321100925]"
4,"[1.1253512165039955e-7, 2.6794076583428465e-7, 0.9999996195241123]"
5,"[1.0910278166997366e-30, 0.0, 1.0000000000000009]"
6,"[3.6280524887441366e-100, 0.0, 0.9999999999999978]"
7,"[1.851349710176993e-203, 0.0, 0.9999999999999966]"
8,"[4.4251881659224135e-265, 0.0, 0.9999999999999983]"
9,"[0.0, 0.0, 0.999999999999999]"
10,"[0.0, 0.0, 0.999999999999999]"
11,"[0.0, 0.0, 1.0000000000000013]"
12,"[0.0, 0.0, 0.9999999999999974]"
13,"[0.0, 0.0, 0.9999999999999988]"
14,"[0.0, 0.0, 1.0000000000000022]"
15,"[0.0, 0.0, 1.0]"
16,"[1.94353412713138e-21, 0.0, 1.0000000000000013]"
17,"[2.221955461113194e-40, 0.0, 0.9999999999999987]"
18,"[8.151359178005621e-70, 0.0, 0.9999999999999983]"
19,"[1.0031567147622965e-102, 0.0, 1.0000000000000009]"
