Timestep,Probs
1,"[0.22105263157894756, 0.20263157894736855, 0.18421052631578955, 0.18684210526315798, 0.20526315789473698]"
2,"[0.0905987069470428, 0.07777837720741171, 0.07094079814282221, 0.3461531720164729, 0.41452894568625137]"
3,"[0.2138909139261214, 0.0351931904248557, 0.07329054606859005, 0.3118987698481578, 0.3657265797322752]"
4,"[0.24412381899072028, 0.04233327826861504, 0.021168399336251285, 0.1321723944342147, 0.5602021089701975]"
5,"[0.6400890902674992, 0.1133543058905898, 0.006714179399811936, 0.06333564386598199, 0.17650678057611696]"
6,"[0.24561999650222285, 0.4736787582557594, 0.004681518974000284, 0.17777531341611497, 0.09824441285190272]"
7,"[0.22574585188366136, 0.5005536121753422, 0.0031358613115342934, 0.1754648464628744, 0.09509982816658948]"
8,"[0.004706803341999791, 0.6919072751968706, 0.008557825518981464, 0.1566084511378471, 0.13821964480430182]"
9,"[0.0021667048752056287, 0.6284744555367092, 0.000883722335925152, 0.21454484253624098, 0.15393027471591986]"
10,"[0.0010587127576843125, 0.639454258411729, 0.00011781204959449102, 0.19291838794605504, 0.16645082883493767]"
11,"[0.023669394648605686, 0.44083355819339926, 7.215516308571601e-5, 0.18065466151480072, 0.3547702304801093]"
12,"[0.05481112533411459, 0.316647838241752, 1.1903234314583621e-7, 0.16034891176811442, 0.46819200562367486]"
13,"[0.03972486604716149, 0.4899282408733375, 1.1005320953824594e-7, 0.1495500350080411, 0.3207967480182517]"
14,"[0.015740200624600804, 0.4333715214276808, 1.5124312209290557e-6, 0.04302946824940108, 0.5078572972670967]"
15,"[0.09746255375238332, 0.4843194060560165, 2.1038739466511816e-10, 0.11661409958978154, 0.3016039403914308]"
16,"[0.18530135356361474, 0.5729671112336281, 8.824270733156182e-7, 0.16419290843970538, 0.07753774433597925]"
17,"[0.13263730458622, 0.8315900725958112, 2.586437330227471e-9, 0.023089905498117694, 0.012682714733415822]"
18,"[0.015359440559339969, 0.9842661642355512, 0.00037439520270235503, 3.4599098008106483e-13, 2.065243103976469e-12]"
19,"[0.0017680477794194884, 0.9981732831929042, 5.866902767458444e-5, 3.9095443963482547e-22, 9.17542147739745e-23]"
