Timestep,Probs
1,"[0.18820224719101153, 0.20505617977528123, 0.19662921348314638, 0.219101123595506, 0.19101123595505648]"
2,"[0.22727259268257397, 0.2538961865491096, 0.21883087375898577, 0.23961022147099365, 0.06039012553833659]"
3,"[0.06742111697778917, 0.6615839603892897, 0.10371352020861624, 0.10443884557006436, 0.06284255685424035]"
4,"[0.2384355321781228, 0.35839304534177724, 0.2528847981665415, 0.09103749551276984, 0.059249128800787365]"
5,"[0.3946461746588528, 0.10862453491244281, 0.38624535333792587, 0.0685115911895824, 0.04197234590119616]"
6,"[0.4869411956505515, 0.031120513914038465, 0.4179885316273008, 0.056871412814392286, 0.007078345993718526]"
7,"[0.11392211795569018, 0.03745838302155374, 0.8288947411834127, 0.01239744536205331, 0.007327312477289362]"
8,"[0.07440141815642942, 0.005091877795398225, 0.9190922514164119, 0.0014144307774825937, 2.185427628621221e-8]"
9,"[0.004274437717853613, 0.000899109514063438, 0.9948262965000387, 6.737724827043522e-8, 8.889078960444148e-8]"
10,"[0.0006272968028925549, 6.970069510737483e-5, 0.9993030025019742, 2.2793044710837692e-15, 2.0075347566629593e-14]"
11,"[0.00010921578952147163, 1.213508772757304e-5, 0.999878649122748, 8.184792246066683e-23, 8.996843394557881e-23]"
