Timestep,Probs
1,"[0.23008849557522174, 0.2153392330383485, 0.20943952802359922, 0.20353982300884993, 0.14159292035398238]"
2,"[0.23911760236588941, 0.26237310176926515, 0.25998798437873855, 0.2098985353983465, 0.02862277608776018]"
3,"[0.09630077381855012, 0.670599810815322, 0.0805059465732139, 0.13883429851606424, 0.01375917027684832]"
4,"[0.30024896478529856, 0.3492377467804484, 0.2036060828221916, 0.11597803505571051, 0.03092917055635112]"
5,"[0.5474558982891857, 0.10013085866883778, 0.2863061481673228, 0.06114636876347042, 0.004960726111182182]"
6,"[0.6255697453863845, 0.023814475304000923, 0.2803348922345057, 0.06336326969624226, 0.006917617378867007]"
7,"[0.17827620804033628, 0.06857332344519511, 0.7053027443325444, 0.02226576144465999, 0.02558196273726308]"
8,"[0.004627225506408095, 0.01386024430588599, 0.9748368435200931, 0.0020556340271345127, 0.0046200526404764925]"
9,"[0.0035521280534468094, 0.00412330661688166, 0.9916594625532925, 9.382449907973361e-5, 0.0005712782773014943]"
10,"[0.0004445582196750575, 0.004064511205778465, 0.9954115236102066, 1.587698332429208e-5, 6.352998101392218e-5]"
11,"[9.740262370358399e-6, 0.0011204279683702432, 0.9984917256480426, 6.424243010907672e-9, 0.00037809969696636685]"
