Timestep,Probs
1,"[0.33333333333333315, 0.33333333333333315, 0.33333333333333315]"
2,"[0.6249999999999931, 7.915103468183812e-15, 0.37499999999999917]"
3,"[0.6249999999999999, 2.035930332629744e-70, 0.3750000000000001]"
4,"[0.6276595719440676, 4.1039134798359165e-131, 0.37234042805593304]"
5,"[1.607667717119077e-8, 3.6489167083274664e-194, 0.9999999839233217]"
6,"[1.4698339272242156e-58, 2.8566723987758915e-77, 0.9999999999999964]"
7,"[1.047291025992762e-116, 7.140505044687109e-152, 0.9999999999999964]"
8,"[8.507803221723571e-244, 2.6539099958341544e-243, 0.9999999999999982]"
9,"[0.0, 0.0, 1.0000000000000002]"
10,"[0.0, 0.0, 1.0000000000000002]"
