Timestep,Probs
1,"[0.33916083916083883, 0.3216783216783214, 0.33916083916083883]"
2,"[0.3384083342926859, 0.3307815032832077, 0.33081016242410816]"
3,"[0.35455579068012255, 0.3332574864733296, 0.31218672284654814]"
4,"[0.3522582539871996, 0.3379411390397069, 0.30980060697309403]"
5,"[0.335263584176658, 0.34021455347689566, 0.32452186234644576]"
6,"[0.3415568926793593, 0.3412344494422286, 0.317208657878413]"
7,"[0.34237208291965593, 0.34169196137220487, 0.3159359557081391]"
8,"[0.3287943782782898, 0.35845678505839945, 0.3127488366633101]"
9,"[0.3256036983525285, 0.3662978801112081, 0.3080984215362627]"
10,"[0.32712238793477794, 0.3741971297691907, 0.29868048229603134]"
11,"[0.3165497069162247, 0.39796262679174954, 0.2854876662920263]"
12,"[0.31731276849022844, 0.414625922209898, 0.26806130929987365]"
13,"[0.315369221991086, 0.4382169644341711, 0.24641381357474257]"
14,"[0.32295352641551645, 0.43579917379611527, 0.24124729978836762]"
15,"[0.32886957441442366, 0.43434456546587297, 0.23678586011970298]"
16,"[0.09651739631221423, 0.5858345526014731, 0.3176480510863118]"
17,"[0.09214420521259041, 0.559467704306627, 0.34838809048078173]"
18,"[0.07724396999871065, 0.518590537634105, 0.4041654923671833]"
19,"[0.00562822262565022, 0.559574787648687, 0.4347969897256636]"
20,"[0.0003119474300988989, 0.5081610543986884, 0.49152699817121165]"
21,"[1.580434291678982e-5, 0.5346854139150302, 0.46529878174205386]"
22,"[8.452671350117427e-7, 0.5290680857986977, 0.4709310689341668]"
23,"[4.946367750551787e-8, 0.5206328820165569, 0.4793670685197653]"
24,"[7.194318513625911e-9, 0.5106717591825201, 0.48932823362316114]"
25,"[4.780799464400399e-10, 0.4451996104666148, 0.5548003890553056]"
26,"[7.519448543348416e-51, 0.39840533240457715, 0.6015946675954225]"
27,"[2.1039317267701657e-112, 0.39371421529847583, 0.6062857847015262]"
28,"[4.6719207680450144e-145, 0.5866365485181966, 0.41336345148180514]"
29,"[1.0332149451998446e-22, 0.9500799000710628, 0.04992009992893645]"
30,"[4.5230565246172723e-70, 0.9968405716565388, 0.0031594283434619153]"
31,"[3.11633541924778e-90, 0.9997913765249837, 0.00020862347501680577]"
32,"[6.800128372665924e-138, 0.9999897380907175, 1.0261909283663642e-5]"
33,"[2.0939617551536362e-106, 0.9984109403946155, 0.0015890596053779503]"
34,"[4.9364371099161125e-293, 0.9999155278992721, 8.447210072645374e-5]"
35,"[0.0, 0.9999944108641938, 5.589135807575392e-6]"
36,"[0.0, 0.9999995241317144, 4.7586828087347625e-7]"
37,"[0.0, 0.9999999725151253, 2.7484873524455084e-8]"
38,"[0.0, 0.999999998490588, 1.5094125738671942e-9]"
39,"[6.602752529209878e-147, 0.9985062150605866, 0.0014937849394092476]"
40,"[1.645201016753964e-293, 0.999925550509399, 7.444949060292468e-5]"
41,"[0.0, 0.9999205652667399, 7.943473326067889e-5]"
42,"[0.0, 0.9999116778083941, 8.832219160424588e-5]"
43,"[0.0, 0.999931714901962, 6.828509803587778e-5]"
44,"[0.0, 0.9999237312047449, 7.626879525576976e-5]"
45,"[0.0, 0.9999135518153762, 8.644818462088925e-5]"
46,"[0.0, 0.9999070226757816, 9.297732421851011e-5]"
47,"[0.0, 0.9999245243506383, 7.547564936305125e-5]"
48,"[0.0, 0.9999126340762653, 8.73659237367682e-5]"
49,"[0.0, 0.9999035016234532, 9.64983765471009e-5]"
50,"[0.0, 0.9998923128791144, 0.00010768712088465316]"
51,"[0.0, 0.9998780021923868, 0.00012199780761218179]"
52,"[1.3474127921031096e-38, 0.9841887747461137, 0.015811225253889692]"
53,"[5.8363852994181514e-74, 0.9989427267581004, 0.0010572732419013649]"
54,"[1.045361236573373e-126, 0.9999655908243252, 3.4409175678006995e-5]"
55,"[7.9905860592074e-204, 0.9999980007313529, 1.9992686454518935e-6]"
56,"[1.634526198773158e-283, 0.9999998877783302, 1.1222166784833949e-7]"
