Timestep,Probs
1,"[0.3263157894736847, 0.3298245614035093, 0.3438596491228076]"
2,"[0.32210542134892717, 0.3296977813292707, 0.34819679732180275]"
3,"[0.34148019661758416, 0.3211428386304469, 0.3373769647519683]"
4,"[0.3377945763726123, 0.32440937512452755, 0.337796048502861]"
5,"[0.34473936318140674, 0.3202265378730135, 0.3350340989455798]"
6,"[0.36132837866688844, 0.30349935374820425, 0.33517226758490837]"
7,"[0.3749602714079872, 0.3008687234676039, 0.3241710051244079]"
8,"[0.35266396755492174, 0.3074764018582087, 0.3398596305868685]"
9,"[0.36063785258462067, 0.29230313507445876, 0.3470590123409217]"
10,"[0.3534951567692887, 0.29299643737089565, 0.35350840585981563]"
11,"[0.35937825999036016, 0.28166619387761527, 0.35895554613202424]"
12,"[0.37574112961103046, 0.28786694240511673, 0.3363919279838527]"
13,"[0.3687398852514007, 0.29812921871758724, 0.33313089603101254]"
14,"[0.35978874834254754, 0.29454900331881745, 0.3456622483386353]"
15,"[0.343236757394116, 0.2986763366409352, 0.3580869059649489]"
16,"[0.08277610970744062, 0.3704362413716331, 0.5467876489209248]"
17,"[0.0802521236832167, 0.3812511461720055, 0.538496730144777]"
18,"[0.08929884571064925, 0.3769004911707165, 0.5338006631186347]"
19,"[0.006134924200074118, 0.43034301272226066, 0.5635220630776646]"
20,"[0.0013195875673927843, 0.3919231626784989, 0.606757249754109]"
21,"[6.0294676896500307e-5, 0.3904719790969033, 0.6094677262262007]"
22,"[1.957451707255384e-5, 0.377165375236799, 0.6228150502461296]"
23,"[1.181656616878608e-6, 0.36963576706706514, 0.6303630512763181]"
24,"[6.220075543804683e-8, 0.3604262651227505, 0.6395736726764943]"
25,"[3.342653342503903e-9, 0.3702966101736319, 0.6297033864837138]"
26,"[1.901145226084652e-10, 0.3461298296739905, 0.6538701701358964]"
27,"[1.1638431261360914e-11, 0.32267874611124103, 0.67732125387712]"
28,"[2.0472741755361348e-10, 0.44984911131492916, 0.5501508884803439]"
29,"[9.061980852875838e-22, 0.8199210841869894, 0.1800789158130085]"
30,"[8.810455165650753e-42, 0.9867315882742339, 0.013268411725767704]"
31,"[1.4798483797151386e-19, 0.9917823891980547, 0.008217610801947061]"
32,"[5.963364431910513e-36, 0.9997833518764656, 0.00021664812353264646]"
33,"[2.9986299724155633e-66, 0.9999895898318101, 1.0410168186707986e-5]"
34,"[6.246439015320405e-138, 0.9999987371263366, 1.262873664074699e-6]"
35,"[5.213135409736887e-211, 0.9999999329223278, 6.7077674778022e-8]"
36,"[9.998193435099282e-204, 0.996575501400937, 0.003424498599065304]"
37,"[0.0, 0.9997972569268713, 0.00020274307312916765]"
38,"[0.0, 0.9999867200329947, 1.3279967002913146e-5]"
39,"[0.0, 0.9999991705056014, 8.294943963381603e-7]"
40,"[0.0, 0.9999999566778414, 4.332215782889756e-8]"
41,"[1.0877537840832725e-191, 0.9648442108083392, 0.035155789191659244]"
42,"[0.0, 0.9639734307676335, 0.036026569232367606]"
43,"[0.0, 0.9630135408613778, 0.0369864591386196]"
44,"[0.0, 0.9697322024223332, 0.030267797577669987]"
45,"[0.0, 0.9702201049688168, 0.029779895031186217]"
46,"[0.0, 0.9680809803115866, 0.031919019688415165]"
47,"[0.0, 0.9659196722431058, 0.03408032775689227]"
48,"[0.0, 0.9725567449289185, 0.027443255071080464]"
49,"[0.0, 0.9706493987756468, 0.029350601224352124]"
50,"[0.0, 0.9681744310660362, 0.031825568933963926]"
51,"[0.0, 0.9648153688669954, 0.035184631133005365]"
52,"[0.0, 0.9730692323420062, 0.02693076765799289]"
53,"[1.7953011793885413e-38, 0.9980597736579229, 0.0019402263420829637]"
54,"[3.1752343660307795e-91, 0.9998931102255186, 0.00010688977448575194]"
55,"[2.367915148849043e-168, 0.9999939408533328, 6.059146664077735e-6]"
56,"[4.84720598502992e-248, 0.9999986952958759, 1.304704125930976e-6]"
