Timestep,Probs
1,"[0.20786516853932605, 0.22471910112359575, 0.13483146067415733, 0.20786516853932605, 0.22471910112359575]"
2,"[0.20347409824215654, 0.22828808077171922, 0.10669973156123361, 0.1935480824468822, 0.26799000697800845]"
3,"[0.3061871654578455, 0.3674758956858717, 0.06402974294767988, 0.10807541683896114, 0.15423177906964172]"
4,"[0.3350642749466973, 0.5064927394201347, 0.0415584311211551, 0.044156511422435395, 0.07272804308957816]"
5,"[0.530040199785229, 0.33410295460635064, 0.020450539534207356, 0.03738386947248622, 0.0780224366017267]"
6,"[0.5829929414006184, 0.36639696465428795, 0.006073873445783617, 0.01619609808443934, 0.028340122414871827]"
7,"[0.6273409079139777, 0.3584971128705353, 0.0016591965578850183, 0.004996134143577243, 0.007506648514024587]"
8,"[0.5989916994904607, 0.39740840280817513, 0.000719936651530761, 0.0017999582657907667, 0.001080002784042484]"
9,"[0.585921674713534, 0.4140664133197171, 1.6317211102509587e-9, 0.0, 1.1910335029038737e-5]"
10,"[0.5138895316189711, 0.48611046837699406, 9.253387634537637e-20, 0.0, 4.033070865014197e-12]"
11,"[0.4733031688895342, 0.5266968310932642, 1.720195125387109e-11, 0.0, 2.9131162157275194e-16]"
12,"[0.18224044506527892, 0.8177595549347204, 1.3159641243644224e-20, 0.0, 4.193498044247958e-31]"
13,"[0.050897395170844364, 0.9491026048289258, 2.336288489104303e-13, 0.0, 3.908274765138274e-18]"
