Timestep,Probs
1,"[0.18181818181818163, 0.1890909090909089, 0.2363636363636361, 0.15272727272727257, 0.23999999999999974]"
2,"[0.22058930026490225, 0.232352304512212, 0.13823458676560993, 0.17647049629456085, 0.2323533121627158]"
3,"[0.1756286975762646, 0.27045292693709844, 0.13108849295220504, 0.21149402678969575, 0.21133585574473673]"
4,"[0.2168671125287345, 0.21285187392288518, 0.1214857094610076, 0.30120415485246327, 0.1475911492349092]"
5,"[0.26715658815887666, 0.4030914092124118, 0.09983528393051462, 0.17115668840454448, 0.05876003029365341]"
6,"[0.31124964224868096, 0.548748990581966, 0.0537501091039922, 0.060000872694111945, 0.026250385371249234]"
7,"[0.4651559542768156, 0.4617116434620914, 0.06206118180276911, 0.002215182381197044, 0.00885603807712732]"
8,"[0.5010080489615626, 0.4304439356377681, 0.06552377292482707, 0.0010080580319931213, 0.002016184443848913]"
9,"[0.553726618222911, 0.4302069918355021, 0.016066389051252968, 1.507506641995654e-13, 8.901826720984022e-10]"
10,"[0.5671037487504066, 0.42785083007210567, 0.005045421177485994, 8.197455974125798e-23, 3.528736011387972e-16]"
11,"[0.52197167523097, 0.47802041742825846, 7.907340772278667e-6, 1.030901837081409e-33, 2.2188471936887394e-26]"
12,"[0.8096524721084649, 0.1903475253544673, 2.537064026963996e-9, 2.406329161372897e-15, 2.641092981994638e-15]"
13,"[0.9375694770438409, 0.06243052295615943, 6.099540313466552e-16, 2.1593253415573725e-27, 5.266647174530154e-29]"
