Timestep,Probs
1,"[0.21779859484777536, 0.17564402810304464, 0.2224824355971899, 0.19906323185011726, 0.1850117096018737]"
2,"[0.25961526331694723, 0.22643262490845278, 0.04317532933219964, 0.265082948333872, 0.20569383410852854]"
3,"[0.05892052196784468, 0.07337796915762855, 0.029056786408903586, 0.10887181684778806, 0.7297729056178364]"
4,"[0.02953298494670718, 0.034340628422957695, 0.022252859584122594, 0.07843408129103349, 0.8354394457551809]"
5,"[0.30265538032419287, 0.18167206071666053, 0.014801799248616234, 0.04378255001174781, 0.45708820969878156]"
6,"[0.5679471542761461, 0.32381449440228555, 0.025896255274319883, 0.005312042465329389, 0.07703005358191958]"
7,"[0.6210733142117877, 0.34640847499082705, 0.028059344481818963, 7.691994792754692e-5, 0.004381946367637549]"
8,"[0.6080131921213119, 0.35720344181764857, 0.03375607175159896, 4.8173410086119924e-6, 0.0010224769684311708]"
9,"[0.6336890101091172, 0.3641414645206268, 0.0021060525703223464, 3.0368356384736047e-7, 6.316911636861436e-5]"
10,"[0.6199973513583198, 0.37942682783399667, 0.0005653566151899049, 7.848128129839327e-8, 1.0385711210491887e-5]"
11,"[0.6338121833740027, 0.36526074982651446, 0.0005731253417389558, 0.00021259977832460992, 0.00014134167942061668]"
12,"[0.9708255469939947, 0.029094574384771355, 5.3252412194760066e-5, 1.3313105987385885e-5, 1.331310305672501e-5]"
13,"[0.9984838478922153, 0.001511379474159852, 3.181755748765779e-6, 7.954389371914533e-7, 7.954389371914447e-7]"
