Timestep,Probs
1,"[0.19518072289156613, 0.20722891566265042, 0.2192771084337347, 0.19759036144578299, 0.18072289156626498]"
2,"[0.246147211171846, 0.21954812376869873, 0.07261997240594184, 0.2588137109489953, 0.20287098170451923]"
3,"[0.4842287371971069, 0.44787321561553195, 0.0197486459504242, 0.026027828648763664, 0.022121572588175258]"
4,"[0.46276081237832345, 0.37735974461072125, 0.1529281608188412, 0.0019860817518526884, 0.00496520044026304]"
5,"[0.5017365422379331, 0.3041026118328919, 0.17908743374609373, 9.718074588406206e-6, 0.015063694108491395]"
6,"[0.6232267784524762, 0.32219153055987443, 0.05106069952278385, 7.383010814463141e-9, 0.003520984081853841]"
7,"[0.793932897127239, 0.18353253715651816, 0.006542628977115518, 3.1767309290378933e-8, 0.01599190497181673]"
8,"[0.5893123425080372, 0.385381104697575, 0.006312914499239346, 1.1641614776439573e-11, 0.018993638283501587]"
9,"[0.2135603209450566, 0.7650169681810292, 0.01853622418351044, 1.41065213067035e-10, 0.0028864865493387305]"
10,"[0.1595060562555744, 0.8196287495992666, 0.01774771259741794, 6.934059011288456e-22, 0.0031174815477389406]"
11,"[0.21279494328459428, 0.768021129829122, 0.01608201252526862, 3.4281639117689523e-31, 0.003101914361014146]"
12,"[0.1821875851864646, 0.7744992689411799, 0.028774437605328846, 7.531329261383124e-12, 0.01453870825949236]"
13,"[0.1267133982418548, 0.751944230354165, 0.08665614103156233, 5.261207453374654e-19, 0.034686230372415285]"
14,"[0.19467070779067872, 0.7731129537731097, 0.007776358008623614, 4.0333012528666297e-28, 0.02443998042758743]"
15,"[0.2000884426854207, 0.7797411817520675, 0.012305727146712813, 3.267741521788168e-10, 0.007864648089022633]"
16,"[0.21998046289821688, 0.7747780384625901, 0.003827942639476212, 1.2232956823724697e-13, 0.0014135559995966593]"
17,"[0.2346997245603876, 0.76506196256411, 0.00015871264919478634, 4.856341486605635e-24, 7.960022630472012e-5]"
18,"[0.2689392953218822, 0.7310442630479465, 1.0277167701658978e-5, 2.052950428802649e-33, 6.164462470153548e-6]"
19,"[0.2650698964445446, 0.7349245955486386, 5.307743449774068e-6, 6.415075513757755e-42, 2.00263367571821e-7]"
20,"[0.018663368965437358, 0.9813361168724096, 1.481664477426054e-9, 2.5658674047629443e-11, 5.126548363440552e-7]"
21,"[0.0013617475095518772, 0.9986382524882389, 1.5216495215444114e-15, 5.140933880787213e-20, 2.211619854848799e-12]"
