Timestep,Probs
1,"[0.22249388753056268, 0.18581907090464564, 0.20537897310513473, 0.16136919315403428, 0.22493887530562381]"
2,"[0.02754945298167353, 0.313416070815935, 0.1420391640354938, 0.1674416841808009, 0.34955362798609746]"
3,"[0.008142995711469076, 0.08212270848949615, 0.13938327654807023, 0.12519795210749424, 0.6451530671434706]"
4,"[0.0001861384487004177, 0.028958694613501056, 0.0876022237981269, 0.07962110058567116, 0.8036318425540032]"
5,"[0.00013434994245383603, 0.02795222373607417, 0.34033963652412874, 0.10221502375923537, 0.5293587660381063]"
6,"[2.0008697363070882e-11, 0.00903189636984873, 0.5600727604715334, 0.1762285015012467, 0.2546668416373613]"
7,"[2.5053291815534903e-20, 0.018126560454264896, 0.40581927775830456, 0.11956218487592127, 0.4564919769115114]"
8,"[1.0161098481197057e-8, 0.05334070358434569, 0.07916966574062015, 0.017406281467179232, 0.850083339046755]"
9,"[3.168177363876065e-17, 0.051556517193479375, 0.07727086004401304, 0.00924904627884855, 0.8619235764836551]"
10,"[1.5592576869955415e-27, 0.0026031156681971335, 0.07078388970345117, 0.0035512283140809084, 0.9230617663142735]"
11,"[5.4248346110007435e-36, 0.001483712835693412, 0.06647002627857689, 0.002474079478061341, 0.929572181407669]"
12,"[1.6127593921288744e-11, 7.579559897429235e-11, 0.03817703087182456, 0.003107567539154024, 0.9587154014971021]"
13,"[1.4238464337738415e-15, 1.9535028921352986e-17, 0.002172466919641806, 0.0005319340360494706, 0.9972955990443026]"
14,"[3.748814777447462e-23, 6.349524134649588e-27, 0.0003110106096936609, 0.0002445981811621798, 0.9994443912091494]"
15,"[9.11717242175078e-30, 1.7367365936530993e-35, 3.1487349576815105e-5, 3.419981254313871e-6, 0.999965092669165]"
