Timestep,Probs
1,"[0.18000000000000013, 0.18000000000000013, 0.21200000000000016, 0.22200000000000017, 0.20600000000000016]"
2,"[0.2588830363945047, 0.13705637074926397, 0.15228407849944825, 0.14720811833106956, 0.30456839602571417]"
3,"[0.3484451700803767, 0.11638164108734389, 0.04681276659998307, 0.09317670175798985, 0.3951837204743068]"
4,"[0.47999148099325767, 0.16000270261957789, 0.04000483383236638, 0.04000538916014866, 0.2799955933946492]"
5,"[0.10582402287011548, 0.0015360301190456575, 0.00025648388055699554, 0.27994147650002515, 0.6124419866302556]"
6,"[0.05555539012143831, 6.655206237743938e-12, 3.1753792546136284e-6, 0.3055545815890043, 0.6388868529036462]"
7,"[0.011281188164852133, 2.8336727362750435e-21, 9.62943306886632e-12, 7.505629221835899e-5, 0.9886437555333041]"
8,"[0.010040543324238593, 1.392894123276269e-26, 7.402410283836571e-21, 4.206102040007088e-11, 0.9899594566337026]"
9,"[0.022175575914008074, 1.2898216443835045e-9, 2.4612786124573417e-9, 2.1122971474093946e-8, 0.9778243992119283]"
10,"[0.028571364245881883, 2.8139327685760613e-15, 2.5603408126877013e-14, 3.091171387959968e-14, 0.9714286357540538]"
11,"[0.00018878610475228576, 4.31337699862772e-24, 2.295449416079044e-19, 1.8567740432711114e-17, 0.99981121389525]"
12,"[0.0, 1.1387535045676907e-10, 0.0, 5.124390770554693e-10, 0.9999999993736828]"
13,"[0.0, 2.4102440780910167e-18, 0.0, 2.1427657718638932e-17, 1.0000000000000115]"
14,"[0.0, 9.002558162007676e-15, 0.0, 6.562864900103628e-13, 0.9999999999993412]"
15,"[0.0, 9.417710270080831e-26, 0.0, 3.089479854100046e-22, 0.9999999999999923]"
16,"[0.0, 3.063844304023466e-36, 0.0, 1.6083957432041135e-30, 0.9999999999999929]"
17,"[0.0, 1.010491940899389e-46, 0.0, 4.349173582535902e-39, 1.0000000000000018]"
18,"[0.0, 3.2196878220625956e-57, 0.0, 1.0103550442137762e-46, 1.0000000000000013]"
19,"[0.0, 2.8147594142823176e-70, 0.0, 2.8976700119032477e-56, 1.0000000000000004]"
