Timestep,Probs
1,"[0.18000000000000013, 0.21600000000000016, 0.2440000000000002, 0.16400000000000012, 0.19600000000000015]"
2,"[0.06354596052579717, 0.3210694505293681, 0.14381324336665788, 0.07357976082583646, 0.39799158475234]"
3,"[0.077457185584319, 0.28583191239414435, 0.21835054040987617, 0.053439554811615844, 0.3649208068000446]"
4,"[0.035941665925801565, 0.19760949679800902, 0.16766676563303098, 0.047901606577749174, 0.5508804650654089]"
5,"[0.061256154135046856, 0.2794809441326711, 0.14189850704799134, 0.053559962338302194, 0.46380443234598756]"
6,"[0.05334257686214956, 0.2533248917529381, 0.16000335334093738, 0.04667674230865262, 0.4866524357353221]"
7,"[0.04438682185946574, 0.26195526898330873, 0.17310926687502004, 0.03328644871615777, 0.4872621935660467]"
8,"[0.050831245324849936, 0.11994846672287073, 0.1958550170988417, 0.01644002680514693, 0.6169252440482914]"
9,"[0.06595473677291978, 0.11566829281657329, 0.2569278226500727, 0.026504426454237413, 0.5349447213061966]"
10,"[0.06389207654306113, 0.06485973996075928, 0.26234254013405905, 0.034850312763206555, 0.5740553305989126]"
11,"[0.08529592938729344, 0.022102154710236393, 0.1875624181735058, 0.022033152593897563, 0.6830063451350661]"
12,"[0.07356105769345396, 0.010661009960122165, 0.1545843236534579, 0.020255853719898784, 0.7409377549730651]"
13,"[0.016838167221306367, 0.003983020246802293, 0.04934765472099409, 0.003408247186143476, 0.9264229106247556]"
14,"[0.004036748788914861, 8.450433478246698e-10, 0.010090961456897944, 0.0010090332034904438, 0.9848632557056555]"
15,"[0.0009653353715184503, 3.0379894097103346e-15, 0.0024244216497584666, 2.9424477414300063e-7, 0.9966099487339399]"
