Timestep,Probs
1,"[0.21582733812949684, 0.21822541966426903, 0.17026378896882513, 0.19424460431654708, 0.20143884892086367]"
2,"[0.2990150500068569, 0.23695191918927813, 0.0842731124940078, 0.14351151829945324, 0.23624840001040393]"
3,"[0.26059741653621965, 0.3394341180395801, 0.027818835881429946, 0.060932423046250635, 0.3112172064965193]"
4,"[0.30939720358542294, 0.3797671507909341, 0.016724357578924636, 0.015092600708835127, 0.27901868733588614]"
5,"[0.15945040027564597, 0.2586273610141708, 0.09720996565977413, 0.0513908654036877, 0.433321407646721]"
6,"[0.05702261843929289, 0.08319713685160218, 0.17317135567425168, 0.1025938454774324, 0.5840150435574194]"
7,"[0.14358639500708556, 0.07803272098210401, 0.11723246498031, 0.025262574948296243, 0.6358858440822036]"
8,"[0.3078812469524687, 0.16199352120154575, 0.20612751481725006, 0.07223004268301124, 0.25176767434572633]"
9,"[0.39410047780445345, 0.26868631459075987, 0.07118969967600816, 0.0314085039899432, 0.2346150039388341]"
10,"[0.4654443825828992, 0.2776545070188426, 0.04121384132034945, 0.018445861360622446, 0.1972414077172868]"
11,"[0.41408919385874493, 0.2600853200270143, 0.04064706857101874, 0.1405636323083565, 0.14461478523486643]"
12,"[0.17953344507469404, 0.18555768118006438, 0.19978799765942087, 0.3362383703386612, 0.0988825057471599]"
13,"[0.15771142807377025, 0.24884150712702854, 0.3552611888180985, 0.19396704741661155, 0.04421882856449066]"
14,"[0.13194227267432215, 0.15260682222381317, 0.47886429544769354, 0.19336364126267105, 0.04322296839150069]"
15,"[0.17453027209601288, 0.026564255035723246, 0.09733955414897992, 0.5101810743271745, 0.19138484439211034]"
16,"[0.012631160154479251, 0.0013703955192244336, 0.00019438826887030645, 0.7273498887318729, 0.258454167325556]"
17,"[0.0017059189331593697, 8.443220128671643e-5, 3.6517452912576544e-7, 0.6795430707660423, 0.3186662129249805]"
18,"[0.0013891350138981072, 1.0214323528130893e-5, 3.2639159277606345e-15, 0.10350181294057466, 0.895098837721996]"
19,"[8.007747453951923e-11, 9.57921180826459e-11, 4.9625378324244656e-11, 4.212759110163718e-6, 0.9999957870153922]"
