Timestep,Probs
1,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,"[0.19598105752002848, 0.4019652976434706, 0.4020536448365009]"
3,"[0.1806610212722896, 0.4096279379752326, 0.4097110407524778]"
4,"[0.18067580224730517, 0.4096166303697094, 0.4097075673829856]"
5,"[0.18083316337915972, 0.40961428964121344, 0.40955254697962673]"
6,"[0.15717218707052677, 0.36462641061982826, 0.478201402309645]"
7,"[0.1173701280378276, 0.2962846127209359, 0.5863452592412365]"
8,"[0.1173701280378276, 0.2962846127209359, 0.5863452592412365]"
9,"[0.11737012808470258, 0.2962846124489369, 0.5863452594663606]"
10,"[0.11737012812025642, 0.2962846122394774, 0.5863452596402663]"
11,"[0.11668321023207848, 0.3422979945235981, 0.5410187952443235]"
12,"[0.116936075012521, 0.3441767435975931, 0.5388871813898859]"
13,"[0.4240977334442149, 0.22456386190091263, 0.3513384046548726]"
14,"[0.8006622696090263, 0.076754485347355, 0.12258324504361871]"
15,"[0.8111803894900012, 0.08014265945485961, 0.10867695105513923]"
16,"[0.8167935425778132, 0.07897729990190257, 0.1042291575202842]"
17,"[0.8550947332917449, 0.07466326916916018, 0.07024199753909491]"
18,"[0.855095131132045, 0.07466330390692905, 0.0702415649610258]"
19,"[0.8550951311321745, 0.07466330390694044, 0.07024156496088517]"
