Timestep,Probs
1,"[0.2043269230769229, 0.2043269230769229, 0.19711538461538447, 0.21634615384615363, 0.1778846153846153]"
2,"[0.26166771163178615, 0.27747006637724025, 0.06358016053402336, 0.13708448751337762, 0.26019757394357274]"
3,"[0.5339294475478222, 0.11604286008309674, 0.016076134832248658, 0.08846523746250431, 0.2454863200743289]"
4,"[0.551366821295428, 0.28450935981130054, 0.005469935609068159, 0.04513073165402987, 0.1135231516301738]"
5,"[0.5896794904067141, 0.3923010988063286, 0.0016739276856247755, 0.0022968238808234185, 0.014048659220510568]"
6,"[0.7792978328220191, 0.13562496892851797, 0.010181422746029808, 0.005423697700749285, 0.06947207780268369]"
7,"[0.8143397933502936, 0.08320498541122555, 0.03327420943834608, 0.025390490234304904, 0.04379052156583346]"
8,"[0.3894626495442216, 0.04151391384474414, 0.02254281335255548, 0.10704224983467409, 0.43943837342380626]"
9,"[0.027723321238634163, 0.004489159098523568, 0.017054520704882153, 0.1852090416445917, 0.7655239573133661]"
10,"[0.005638518248439356, 0.0014757278612653967, 0.021359554190307207, 0.19757582815080207, 0.7739503715491857]"
11,"[0.00033678348664361923, 0.00010427346321662183, 0.0015094764703532189, 0.22272387118932982, 0.775325595390454]"
12,"[0.0005045172496600924, 3.2990726531503565e-11, 4.4906804802756646e-10, 0.8339758895492055, 0.1655195927190762]"
13,"[0.00017052271075020063, 6.793596312063523e-10, 7.714792532370426e-11, 0.9850187249133011, 0.014810751619447404]"
