Timestep,Probs
1,"[0.18400000000000014, 0.22000000000000017, 0.20200000000000015, 0.17800000000000013, 0.21600000000000016]"
2,"[0.1951219196959908, 0.21286035467221948, 0.18847007878267732, 0.1729489777317789, 0.2305986691173355]"
3,"[0.2027432192634971, 0.22117442104100826, 0.13839181453401228, 0.1705138644219679, 0.26717668073951467]"
4,"[0.2009569454268763, 0.22488034505913918, 0.13875611179345984, 0.17703348877986685, 0.25837310894065935]"
5,"[0.35083043154781784, 0.4034393565831228, 0.24556579639811205, 6.015198679574239e-5, 0.00010426348415328329]"
6,"[1.6052042942456203e-6, 0.978833846294619, 0.021164547823482267, 6.418632110732057e-10, 3.5743367677310675e-11]"
7,"[2.4959095455929826e-10, 0.9999967041111466, 3.295639259631319e-6, 1.4586233339107817e-17, 4.37076470177624e-19]"
8,"[4.331766651199092e-14, 0.999986747168786, 1.3252831173045932e-5, 2.7401422754709882e-25, 2.759346798361377e-25]"
9,"[6.538659075129278e-6, 0.9999795838428145, 1.3059428522146027e-5, 3.976836244798533e-9, 8.140927578776975e-7]"
10,"[2.3224027221526642e-9, 0.999725727563001, 0.000274270085213623, 1.6784623600678146e-16, 2.937947041242226e-11]"
11,"[2.79944931467751e-6, 0.9999944010485682, 2.79944931467751e-6, 5.274161054458743e-11, 6.50328120155209e-14]"
12,"[4.0052347264341134e-10, 0.9999999991989661, 4.0052347264341134e-10, 2.836488001113751e-21, 2.4016256454857015e-26]"
13,"[1.4498714435550333e-6, 0.9904859435328317, 0.009512606541164774, 5.183558932703074e-11, 2.7281889119489782e-12]"
