Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.26768322889534274, 0.26768322889534274, 0.09847515665698595, 0.26768322889534274, 0.09847515665698595]"
3,"[0.1643071807823971, 0.1643071807823971, 0.06044523384668339, 0.44663322380612525, 0.1643071807823971]"
4,"[0.1643071807823971, 0.1643071807823971, 0.060445233846683384, 0.4466332238061253, 0.1643071807823971]"
5,"[0.07629314247787523, 0.07629314247787523, 0.07629314247787523, 0.5637343097327291, 0.20738626283364514]"
6,"[0.03281422000530752, 0.03281422000530752, 0.03281422000530752, 0.6590912275222077, 0.24246611246186972]"
7,"[0.012594146156632138, 0.012594146156632138, 0.034234438642530465, 0.6876170813991485, 0.25296018764505684]"
8,"[0.012594146156632137, 0.012594146156632137, 0.034234438642530465, 0.6876170813991483, 0.2529601876450569]"
9,"[0.004708089832591577, 0.004708089832591577, 0.03478833989182417, 0.6987424853936369, 0.25705299504935586]"
10,"[0.002139421844358536, 0.002139421844358536, 0.015808308027242902, 0.8631043734415664, 0.11680847484247354]"
11,"[0.0008616081800172858, 0.0008616081800172858, 0.006366471177445264, 0.9448680997801521, 0.04704221268236813]"
