Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.20717093042917245, 0.2607075248871944, 0.18123635751970302, 0.19623004457540985, 0.15465514258852028]"
3,"[0.1358479678282028, 0.21031672578843627, 0.18146623394129138, 0.31680551376042115, 0.15556355868164834]"
4,"[0.11477603206011358, 0.21944826054029543, 0.14208827410261848, 0.4195808208131137, 0.10410661248385891]"
5,"[0.2058362699526784, 0.3484309938568289, 0.11091358178131551, 0.27521524686100707, 0.059603907548170104]"
6,"[0.27724837236270383, 0.44252599075371235, 0.10647075294925604, 0.10903669424855017, 0.06471818968577768]"
7,"[0.3081207378545305, 0.4291074892006047, 0.08217006100552823, 0.09985162879016894, 0.08075008314916761]"
8,"[0.3579857419629628, 0.4757005554430691, 0.05179919836107508, 0.05636062505315785, 0.05815387917973518]"
9,"[0.3695575935459822, 0.6020729130363789, 0.00909094098312923, 0.008057704074085383, 0.011220848360424246]"
10,"[0.36896846820338935, 0.6254912239441265, 0.0017766661497913324, 0.002022729587524134, 0.00174091211516881]"
11,"[0.37049910261467334, 0.6288881805345873, 0.00021112899079405776, 0.0002192804085682029, 0.00018230745137724685]"
12,"[0.79501425859448, 0.20466772796515623, 7.578498585961988e-5, 8.929471398997065e-5, 0.00015293374051426116]"
13,"[0.9568400378875743, 0.043100991198468074, 1.3107478628879004e-5, 1.5766202595698987e-5, 3.0097232733035253e-5]"
