Timestep,Probs
1,"[0.21337579617834393, 0.21337579617834393, 0.16560509554140126, 0.18471337579617833, 0.22292993630573246]"
2,"[0.05007056708588455, 0.3275910755493507, 0.08312846774575414, 0.19396619199401474, 0.3452436976249957]"
3,"[0.011552726758903549, 0.17708450042507198, 0.10327239163451678, 0.1503322235253602, 0.5577581576561479]"
4,"[0.004849385374946758, 0.020365231577342303, 0.09436197507712138, 0.057665447351345184, 0.8227579606192409]"
5,"[0.00944142572118696, 0.03903080417920651, 0.07058975665168263, 0.05219838622883538, 0.8287396272190916]"
6,"[0.01684862360496168, 0.008811596186482145, 0.02769209052155463, 0.0450222248573507, 0.9016254648296589]"
7,"[0.018139647526525582, 0.002831259998506139, 0.0060955582004017525, 0.018833944304129272, 0.9540995899704356]"
8,"[0.03729443221214018, 1.3251051513178304e-10, 0.0006965899306856931, 0.00278716040667273, 0.9592218173179844]"
9,"[0.041016679234488804, 3.5888385316127e-16, 0.0012250762765214362, 0.0038582866022385783, 0.9538999578867523]"
10,"[0.009532080062173239, 1.1803976665144323e-22, 0.0002848653255705922, 0.0027610028178131144, 0.9874220517944436]"
11,"[5.346848501391466e-6, 7.343632763417048e-8, 5.940930373675658e-7, 0.0038984980019703998, 0.9960954876201719]"
12,"[1.1963069851059218e-6, 2.8351406824031387e-16, 1.355832349285771e-10, 0.0008721077921422544, 0.999126695765289]"
13,"[3.1237877056720797e-7, 8.390303426736411e-22, 4.953625823480142e-17, 0.00022772412374349706, 0.9997719634974827]"
14,"[1.04604340629906e-13, 5.505393530570409e-9, 9.336063734963869e-14, 4.4049936045773196e-7, 0.9999995539950501]"
15,"[4.00374603250506e-24, 2.1504180386679677e-18, 5.6182951358950814e-27, 1.0159951321143103e-11, 0.999999999989845]"
