Timestep,Probs
1,"[0.13091922005571033, 0.22005571030640714, 0.24233983286908134, 0.2339832869080785, 0.17270194986072446]"
2,"[0.13414627391101563, 0.21602797556189324, 0.22560996904180927, 0.23954709170820995, 0.18466868977707115]"
3,"[0.31105574576673467, 0.5103883993189967, 0.057786519609975544, 0.07032840693354524, 0.0504409283707485]"
4,"[0.38612428105909785, 0.6015254107817232, 0.0054486459557012016, 0.003632507551378731, 0.003269154652099958]"
5,"[0.38929671839335567, 0.597750769155691, 0.006749104209420552, 0.004118451164946506, 0.002084957076590397]"
6,"[0.41617518548050186, 0.5824845233754525, 0.0003829413957517444, 0.0006701447502585122, 0.00028720499803528977]"
7,"[0.3910229062105396, 0.6088279421791088, 4.4254021485147266e-5, 6.0645815645483594e-5, 4.42517732203175e-5]"
8,"[0.3924544589128519, 0.6045955440136743, 3.638029233106432e-6, 6.945939259491302e-11, 0.002946358974779156]"
9,"[0.39910940821132107, 0.5968967516929032, 6.763591836481698e-9, 1.746073968772593e-17, 0.003993833332183086]"
10,"[0.39315791874779055, 0.606315757523721, 2.300649571247477e-17, 4.3290779680006615e-23, 0.0005263237284893832]"
11,"[0.42564507884558817, 0.5742715250165791, 1.046938193858021e-27, 1.2907457180854565e-29, 8.339613782984068e-5]"
12,"[0.07805615812164529, 0.921923768450079, 9.900309761993961e-40, 8.91027710916863e-40, 2.0073428277147076e-5]"
13,"[1.8037843658423418e-8, 0.9996694546071329, 2.135436738297635e-14, 2.6006672049632816e-14, 0.0003305273549695687]"
