Timestep,Probs
1,"[0.32786885245901654, 0.3442622950819674, 0.32786885245901654]"
2,"[0.4705587228888295, 0.10928969514437653, 0.42015158196679375]"
3,"[0.48486767468746783, 0.030307447161289806, 0.4848248781512431]"
4,"[0.4805329054587645, 0.007785879419584689, 0.5116812151216509]"
5,"[0.17818360612685116, 0.0022271773558079017, 0.8195892165173406]"
6,"[0.0394868782025032, 0.0026312816179717567, 0.9578818401795257]"
7,"[0.15275416713435797, 0.013884621210862492, 0.8333612116547796]"
8,"[0.37488930835765055, 0.06246757868936495, 0.5626431129529846]"
9,"[0.7373667186719426, 0.050274194598291556, 0.21235908672976697]"
10,"[0.9348048463025607, 0.011241375512761137, 0.05395377818467792]"
11,"[0.9952641463341412, 0.002367926832929938, 0.002367926832929938]"
12,"[0.998191787573581, 0.000904106213211156, 0.000904106213211156]"
13,"[0.9999980940241329, 3.8119517370956433e-7, 1.5247806948382575e-6]"
14,"[0.9999999999997566, 2.2837203099131204e-24, 2.4197498479877055e-13]"
15,"[1.0000000000000033, 6.550863029449222e-48, 4.084560759659312e-20]"
16,"[1.0000000000000002, 6.826601582173952e-93, 3.361048812505785e-51]"
17,"[1.0000000000000004, 1.566789537794067e-179, 2.99898717978958e-82]"
18,"[1.0000000000000009, 4.96832076422112e-66, 9.673192607730712e-95]"
