Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.14461378632746383, 0.15645055426117171, 0.1456314347553202, 0.3651902317208392, 0.18811399293520528]"
3,"[0.044541132895168825, 0.19873264131633578, 0.07559894213061567, 0.4812692880722281, 0.1998579955856518]"
4,"[0.03483047934577354, 0.22837847557407354, 0.09003786425113074, 0.43890923506471596, 0.2078439457643061]"
5,"[0.042923527303087516, 0.19316157374366932, 0.12084093421384723, 0.40290054050483276, 0.24017342423456328]"
6,"[0.040297208987368785, 0.23864002815130103, 0.11309422846432123, 0.3671481390180209, 0.2408203953789881]"
7,"[0.04191531141708689, 0.23825110431879679, 0.14001505941448805, 0.3800064860982773, 0.1998120387513509]"
8,"[0.04195612319065001, 0.24429494725597128, 0.10940909500744853, 0.36494367801438543, 0.23939615653154483]"
9,"[0.02660779739154738, 0.3140559135024133, 0.0882803444564931, 0.28857033505723095, 0.28248560959231517]"
10,"[0.019808636648977872, 0.44117082941592534, 0.06526961631173524, 0.26115981417645523, 0.21259110344690643]"
11,"[0.02932213310755617, 0.30696459277958593, 0.08853170203064467, 0.3597150727488681, 0.2154664993333451]"
12,"[0.02381188406728385, 0.38024819782608227, 0.06807228268045135, 0.2728426843917596, 0.25502495103442274]"
13,"[0.018907345396347905, 0.35745260666088446, 0.052435612101905484, 0.32046683737796283, 0.25073759846289934]"
14,"[0.06760034641145755, 0.47781807036890095, 0.06609332525275595, 0.19853285110523036, 0.1899554068616552]"
15,"[0.27185166485495316, 0.22434330607192152, 0.193526918142186, 0.20630178316182926, 0.1039763277691099]"
16,"[0.37771655384002945, 0.15448437213098942, 0.25225979429568185, 0.1298037436621776, 0.0857355360711217]"
17,"[0.5986204204603514, 0.03544768643325483, 0.32370986275575714, 0.027888223523327697, 0.014333806827308943]"
18,"[0.44681460090648534, 0.00542031057325437, 0.5400532284276297, 0.005145457381367767, 0.0025664027112628747]"
19,"[0.11418221533692327, 0.0015591581596321857, 0.8824926707123626, 0.0011871504550149312, 0.0005788053360670234]"
