Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.23506616832868907, 0.2106507346239854, 0.18705919568454943, 0.1790759178178211, 0.18814798354495507]"
3,"[0.1272400147464148, 0.23415081758246573, 0.20574789875390656, 0.2773541518824481, 0.15550711703476489]"
4,"[0.14358129946544512, 0.20134335456872388, 0.18795495401117737, 0.31484890880861266, 0.152271483146041]"
5,"[0.09919483013004042, 0.13177145019516576, 0.15901198234589745, 0.4533495789021302, 0.15667215842676613]"
6,"[0.03404121020215469, 0.07080994010385792, 0.11467464225113824, 0.6546000841625229, 0.12587412328032624]"
7,"[0.007208521063970119, 0.01594222312056076, 0.029974926718432784, 0.8309564196770947, 0.11591790941994169]"
8,"[0.0028120604841911016, 0.003816233847722973, 0.007362587480456652, 0.8757694232387171, 0.11023969494891223]"
9,"[0.0003166067921398622, 0.0004071529426206251, 0.0009231812412032458, 0.8989723702165249, 0.09938068880751144]"
10,"[8.618450499269703e-5, 0.00012210277856216972, 0.00016228000467449907, 0.983048068436948, 0.016581364274822683]"
11,"[2.0133317525985443e-5, 2.3382971141181314e-5, 4.7956557669594246e-5, 0.9962308331505618, 0.0036776940031013877]"
