Timestep,Probs
1,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,"[0.4536432138569863, 0.449434806701487, 0.09692197944152675]"
3,"[0.49050625038416507, 0.48710342430200965, 0.022390325313825236]"
4,"[0.4993245094625534, 0.4958057698034187, 0.004869720734027898]"
5,"[0.5012341465222765, 0.49772131129660996, 0.0010445421811136237]"
6,"[0.5016473502579614, 0.4981299268660471, 0.00022272287599148368]"
7,"[0.5017337762032454, 0.4982151119079889, 5.111188876578167e-5]"
8,"[0.625219101635473, 0.37477073227232127, 1.016609220579456e-5]"
9,"[0.6373542423704152, 0.36264103312562745, 4.724503957363767e-6]"
10,"[0.28220727520095124, 0.7177865165978287, 6.208201220298728e-6]"
11,"[0.1705571593600979, 0.8294359124566962, 6.928183206023684e-6]"
12,"[0.5528992521032463, 0.44708310059171186, 1.764730504197855e-5]"
13,"[0.5529233974267421, 0.44705905265922613, 1.7549914031746267e-5]"
14,"[0.553024449174493, 0.44695890078465683, 1.665004085014064e-5]"
15,"[0.5530192901240407, 0.4469640401982889, 1.6669677670407033e-5]"
16,"[0.40344661879292876, 0.5965267855442812, 2.659566279001696e-5]"
17,"[0.1338217982067592, 0.8661365694616623, 4.1632331578482956e-5]"
18,"[0.11140945835677973, 0.8885553627987951, 3.5178844425003704e-5]"
19,"[0.08156648630344755, 0.9184065689292376, 2.694476731483611e-5]"
20,"[0.08156648630344757, 0.9184065689292377, 2.6944767314836112e-5]"
21,"[0.10399886187530583, 0.8959870308080788, 1.4107316615322997e-5]"
22,"[0.10536255774948536, 0.8946251446970395, 1.2297553475208892e-5]"
23,"[0.020732130680500973, 0.9792545050629865, 1.3364256512544485e-5]"
24,"[0.00437810861067818, 0.9956083016750513, 1.3589714270515513e-5]"
25,"[0.000935367049570452, 0.9990509964209228, 1.3636529506758687e-5]"
26,"[0.0002541179967834209, 0.9997322361673925, 1.3645835824106206e-5]"
27,"[0.00015932304751023536, 0.9998270298231544, 1.364712933532478e-5]"
28,"[2.9431040368654115e-5, 0.9999569202342355, 1.364872539583348e-5]"
29,"[7.168455751828304e-6, 0.9999902647718274, 2.5667724207785305e-6]"
30,"[4.6748375353930885e-6, 0.9999941825156677, 1.1426467968190019e-6]"
