Timestep,Probs
1,"[0.17934782608695668, 0.22826086956521777, 0.21739130434782641, 0.1956521739130437, 0.17934782608695668]"
2,"[0.20733913289970055, 0.3015286851304628, 0.07094880598896494, 0.2642199430056362, 0.15596343297523507]"
3,"[0.19220055211830622, 0.15037222227512764, 0.12689665158017793, 0.3125934107616049, 0.2179371632647829]"
4,"[0.19778221499456583, 0.10485135200540575, 0.13157737534999814, 0.3133245122411949, 0.2524645454088347]"
5,"[0.1147823332913377, 0.04545100568065491, 0.09655590534748448, 0.407488765414948, 0.33572199026557525]"
6,"[0.061397940664540795, 0.011058911124847026, 0.028254407938688705, 0.46385753162729465, 0.4354312086446292]"
7,"[0.02076961309755699, 2.6271787955160995e-8, 0.017665091017318047, 0.4751628634521494, 0.486402406161186]"
8,"[0.024380842851356534, 1.1693270881661126e-11, 0.018229579080147294, 0.4529440329370447, 0.5044455451197591]"
9,"[0.03307584920498148, 2.8212627020485034e-14, 0.003541518445124147, 0.4175514508417845, 0.545831181508081]"
10,"[0.007690542558059869, 2.311139593197392e-23, 0.0011239222451517956, 0.8334856090646997, 0.1576999261320892]"
11,"[0.0003805423741911394, 8.031377044635312e-10, 4.690209185339723e-6, 0.9746648057903192, 0.024949960823163368]"
