Timestep,Probs
1,"[0.1795918367346937, 0.19183673469387735, 0.18367346938775492, 0.23673469387755075, 0.20816326530612222]"
2,"[0.16065614327950145, 0.13442594084848355, 0.20327895990553516, 0.28196688008942106, 0.21967207587705864]"
3,"[0.18917511549360358, 0.10126681585967297, 0.1993402464715333, 0.3578942080184784, 0.15232361415671114]"
4,"[0.18138489620168294, 0.1479703603086959, 0.11217309172528911, 0.3842478279845196, 0.17422382377981316]"
5,"[0.08329305786045338, 0.07825623221527135, 0.10780640739516022, 0.5723056531044962, 0.15833864942461878]"
6,"[0.037819594264800444, 0.0210168641897652, 0.04622405911900434, 0.6575579390527483, 0.23738154337368078]"
7,"[0.013419007504818496, 0.0067000334042900695, 0.025449286316354697, 0.7228334031581708, 0.23159826961636898]"
8,"[0.006981884243026073, 0.005430350946420201, 0.00930965352499535, 0.7695891848606616, 0.2086889264248989]"
9,"[0.0010455160712644312, 0.001045516072597123, 0.0010455868938257459, 0.7792947606018109, 0.21756862036049956]"
10,"[7.654175341383227e-8, 7.654175341383227e-8, 0.004519713997340473, 0.48474778393954304, 0.5107323489796087]"
11,"[3.4043878678710145e-14, 2.2309705098193727e-10, 0.002162024061310669, 0.2276962074357812, 0.7701417682797788]"
12,"[2.813883068756712e-26, 1.4954299969947385e-19, 4.229265149223395e-9, 0.07071901699765923, 0.9292809787730761]"
13,"[1.300271166829784e-14, 1.20089759229244e-13, 1.4662974264864885e-15, 0.0009380786605792543, 0.9990619213392817]"
