Timestep,Probs
1,"[0.18400000000000014, 0.16600000000000012, 0.19600000000000015, 0.22800000000000017, 0.22600000000000017]"
2,"[0.1670761714230378, 0.14987715401828905, 0.19164619276446304, 0.23587223385025893, 0.25552824794395]"
3,"[0.17702121771740684, 0.17697701814256195, 0.013832545107949153, 0.605926202083664, 0.026243016948418088]"
4,"[0.20050894721464144, 0.18765933929602846, 0.01542729115999689, 0.5809689000567315, 0.015435522272604002]"
5,"[0.04451147844661028, 0.028454097481358787, 0.024077821885183412, 0.8828862359242973, 0.02007036626255306]"
6,"[0.03296706317589839, 8.106134530115249e-9, 2.5272804814954054e-8, 0.9450548854820541, 0.021978017963109282]"
7,"[0.005853362899985466, 1.669773926065872e-13, 5.0316100565869e-14, 0.9708926777101284, 0.023253959389670918]"
8,"[1.3945988138083727e-8, 9.935852711385396e-21, 2.028972969952666e-20, 0.9733333264868156, 0.0266666595671945]"
9,"[5.662010901731543e-15, 7.305107546981594e-24, 1.985507350245628e-29, 0.9712246307735981, 0.028775369226399585]"
10,"[2.0600629961050893e-20, 5.897416264543405e-30, 5.548514298947399e-35, 6.823940791452196e-6, 0.9999931760592083]"
11,"[2.0730385866087e-11, 2.303376207343027e-12, 0.0, 0.0, 0.9999999999769682]"
12,"[7.711127534194538e-21, 8.567919482438599e-22, 0.0, 0.0, 0.9999999999999971]"
13,"[5.974634310324814e-13, 7.376091741141789e-15, 0.0, 0.0, 0.999999999999384]"
