Timestep,Probs
1,"[0.20987654320987656, 0.2592592592592593, 0.19135802469135804, 0.154320987654321, 0.1851851851851852]"
2,"[0.20481898909417498, 0.35341300848301704, 0.06425788215729125, 0.19277082672154836, 0.18473929354396862]"
3,"[0.24388594559090995, 0.3681295009836936, 0.061030858212624585, 0.24385009228198531, 0.08310360293078652]"
4,"[0.16245717736604007, 0.3857545715255544, 0.08122731445420733, 0.3045480796756234, 0.06601285697857384]"
5,"[0.12903817575259255, 0.5476115361371069, 0.06998687611972461, 0.21567984330316542, 0.0376835686874104]"
6,"[0.11341765806082758, 0.384566188351918, 0.14572422132718066, 0.29146036121523944, 0.0648315710448332]"
7,"[0.09895900653869218, 0.2459518944883222, 0.1464629116063928, 0.46095534176582037, 0.04767084560077336]"
8,"[0.03957511057395238, 0.09353609443443985, 0.100717037676887, 0.7050268829716206, 0.06114487434310138]"
9,"[0.029537385546366427, 0.022746001344636838, 0.04091838484340271, 0.8070660383045455, 0.09973218996104909]"
10,"[0.047388660463652525, 0.0029015487610956287, 0.052224239771873134, 0.7891683205611629, 0.10831723044221593]"
11,"[0.03088970289119515, 0.0, 0.01934384002474966, 0.8339503226915623, 0.11581613439249253]"
12,"[0.004993479342662627, 0.0, 0.002496691726063011, 0.9575925143368329, 0.03491731459444124]"
13,"[1.2083374808870383e-6, 0.0, 2.2986169309859604e-12, 0.9900928374966579, 0.009905954163562327]"
