Timestep,Probs
1,"[0.21476510067114132, 0.1991051454138706, 0.17897091722595107, 0.21476510067114132, 0.19239373601789742]"
2,"[0.252780156429203, 0.2812787077463761, 0.04981499559069825, 0.25787767566507247, 0.15824846456865135]"
3,"[0.28611130326471673, 0.38495609702676364, 0.06727310470159578, 0.23825853060212204, 0.023400964404802292]"
4,"[0.30318049766797545, 0.3940602519285788, 0.04167827842690989, 0.24212327098169711, 0.01895770099483987]"
5,"[0.3285361684650568, 0.6362976504986692, 0.005786694089428154, 0.027147138888651272, 0.0022323480581954115]"
6,"[0.32688852674852725, 0.6675972094771672, 0.0023986713595658756, 0.002899086431231443, 0.00021650598350895456]"
7,"[0.29342355136561793, 0.6722521476409885, 0.0015375145037531534, 0.01280026398175709, 0.01998652250788114]"
8,"[0.3463093697030318, 0.6475265865385267, 0.003081785185008811, 0.0014673155891204734, 0.001614942984313651]"
9,"[0.3446545120423617, 0.6550119540935434, 0.00019423157215807334, 4.6784277081160985e-5, 9.251801485373598e-5]"
10,"[0.33860587110950024, 0.6613866296417327, 5.769005366413639e-7, 2.884273469988456e-6, 4.038074761747789e-6]"
11,"[0.35121072699816897, 0.6487869925609574, 3.429482771161344e-8, 1.3887755499896052e-6, 8.573704955523662e-7]"
12,"[0.9032551700783245, 0.09674213354825163, 6.128079476962008e-9, 2.3288479210502205e-7, 2.4573605517937763e-6]"
13,"[0.9980130162176741, 0.0014202679941373846, 0.0001415753184739836, 0.00014198535086094418, 0.0002831551188498732]"
