Timestep,Probs
1,"[0.1860465116279072, 0.21705426356589175, 0.22093023255813982, 0.2093023255813956, 0.16666666666666685]"
2,"[0.0898448312480609, 0.33593604056813664, 0.10937643671477502, 0.19140689765537622, 0.2734357938136514]"
3,"[0.05480604880914031, 0.23078020465671345, 0.1492027749715612, 0.10985259913166646, 0.4553583724309183]"
4,"[0.026965840517622547, 0.07109620720295444, 0.09069165319518625, 0.0637228772734581, 0.7475234218107819]"
5,"[0.05041614743105395, 0.14337990463742126, 0.06606140281336761, 0.04657087764376358, 0.6935716674743926]"
6,"[0.04839342156044266, 0.1290441301050502, 0.04032295887979205, 0.052422483385092256, 0.729817006069624]"
7,"[0.03927792285213272, 0.1575568255096851, 0.04610416024374684, 0.07213575047952342, 0.6849253409149129]"
8,"[0.030741981614166112, 0.0840868441467974, 0.05063288632315395, 0.07775757740296713, 0.7567807105129166]"
9,"[0.014890022344621648, 0.08631604623057534, 0.04624366167963404, 0.05787502899835285, 0.7946752407468157]"
10,"[0.01250023036931855, 0.054687503658065774, 0.00390655462642713, 0.07578112536509927, 0.8531245859810895]"
11,"[0.0078082528294533896, 0.01002424497649544, 6.1091692230276765e-6, 0.08453307677109605, 0.8976283162537335]"
12,"[0.012725286541563584, 0.0010605647492094967, 2.703395104283674e-13, 0.027571922965741482, 0.9586422257432182]"
13,"[0.002238926046578572, 1.3160597299273107e-12, 1.282628053050915e-12, 0.004501786321228164, 0.9932592876295969]"
14,"[0.0009384951146282179, 6.871087240873107e-23, 7.624067184448936e-24, 0.00046953687017795335, 0.9985919680151965]"
15,"[0.0004108047786533422, 5.835211425452477e-36, 5.251672495249432e-36, 0.00020540238934869135, 0.9993837928319991]"
