Timestep,Probs
1,"[0.1822541966426861, 0.1822541966426861, 0.20863309352518025, 0.21582733812949684, 0.21103117505995245]"
2,"[0.02564147427972593, 0.38298676663730097, 0.09361057213919176, 0.19658147672838683, 0.3011797102153937]"
3,"[0.015470873326048327, 0.22467242274587018, 0.2765671528995806, 0.1687480578893418, 0.3145414931391595]"
4,"[0.013500865095286666, 0.05104118595608137, 0.1840646173416301, 0.027989572645170657, 0.7234037589618311]"
5,"[0.009763804121521846, 0.10695288445044146, 0.39359157857765636, 0.04732521109525497, 0.44236652175512553]"
6,"[0.004056666453841369, 0.02772438418595589, 0.7768655697790601, 0.04867948968221077, 0.14267388989892912]"
7,"[0.002361225203899646, 0.009214276998038123, 0.8569670224494946, 0.08520804328715055, 0.04624943206141888]"
8,"[0.003020940406600593, 0.008113448934721493, 0.845057858636866, 0.0705628929745198, 0.07324485904729183]"
9,"[0.013992811873359073, 0.08337439931234927, 0.748397646733293, 0.037902557529518655, 0.11633258455148203]"
10,"[0.0012876418111107289, 0.025497992338621312, 0.7338208395694638, 0.05488563035263355, 0.18450789592817207]"
11,"[0.0006946174245889403, 0.004896421987412384, 0.5479613943127563, 0.0983634115521627, 0.3480841547230798]"
12,"[0.009075033385258762, 0.002502537642547302, 0.5015618313438847, 0.061932894273067536, 0.4249277033552435]"
13,"[0.0009752960116186044, 0.0008555290132636551, 0.2688286389524027, 0.006569726162007322, 0.7227708098607064]"
14,"[5.4036172220889604e-5, 4.1178625480851145e-5, 0.03467864801433461, 0.0010124255465616555, 0.9642137116414001]"
15,"[2.135401417409567e-10, 0.0017986661876515952, 0.000749884277396815, 4.340645965446246e-6, 0.9974471086754444]"
