Timestep,Probs
1,"[0.18493150684931503, 0.18036529680365293, 0.22374429223744288, 0.18493150684931503, 0.22602739726027393]"
2,"[0.20667390105383285, 0.21721363707350594, 0.16412931289126453, 0.17388745388281923, 0.23809569509857878]"
3,"[0.5112485855714685, 0.3620198438581524, 0.042654150840213075, 0.05403534429438875, 0.03004207543577917]"
4,"[0.5725178851908628, 0.37139924436884214, 0.01762117330118973, 0.033717385175294545, 0.004744311963813008]"
5,"[0.6500648141625281, 0.346599583954914, 0.0011248183236204307, 0.0018820656908637922, 0.00032871786807517285]"
6,"[0.6936488752619118, 0.3054672178443227, 0.0007132277764914276, 0.00013158403439854667, 3.909508287590496e-5]"
7,"[0.3373925468215942, 0.6622875039540548, 0.00020047030107559516, 2.191995719236243e-5, 9.755896608310019e-5]"
8,"[0.2062105098249515, 0.7931584435568784, 0.00015798416273482994, 0.0003150607779465368, 0.0001580016774898146]"
9,"[0.20367998365459097, 0.7961090909230308, 9.587520054937312e-6, 0.0001917503822380594, 9.587520082139904e-6]"
10,"[0.20613535839951427, 0.7936411650891354, 1.061513428916937e-5, 0.00020224624277259497, 1.061513428916937e-5]"
11,"[0.8273382634556682, 0.17167600968412844, 2.5804368068097646e-6, 0.0009341181240651311, 4.9028299329385435e-5]"
12,"[0.9953162497030995, 0.0011377207968000737, 0.0001611887433117004, 0.00032236578552476597, 0.0030624749712608733]"
13,"[0.9959180846078339, 0.00043125906392070117, 1.0029275627034798e-5, 2.0058551254057874e-5, 0.003620568501357444]"
