Timestep,Probs
1,"[0.3222891566265059, 0.3493975903614455, 0.32831325301204806]"
2,"[0.2282829488049353, 0.3942953626316979, 0.3774216885633664]"
3,"[0.24564095645479023, 0.3791139592615369, 0.37524508428367204]"
4,"[0.2142779832911032, 0.2857380701439707, 0.4999839465649263]"
5,"[0.0873175876140463, 0.10716491391161746, 0.8055174984743358]"
6,"[0.028894572217582102, 0.03184709947356564, 0.9392583283088546]"
7,"[0.010392350297152415, 0.008520815137450032, 0.9810868345654029]"
8,"[0.00835417271285943, 0.007160567969466772, 0.984485259317675]"
9,"[0.00718132165574647, 0.008975898608196472, 0.9838427797360547]"
10,"[0.007914859524816506, 0.01055403107923952, 0.9815311093959426]"
11,"[0.011560606764322917, 0.011571284194263377, 0.9768681090414078]"
12,"[0.017184294500050587, 0.017184294500060482, 0.9656314109998898]"
13,"[0.010557228892066358, 0.007915265502637658, 0.981527505605297]"
14,"[0.017697412691150036, 0.0017697445579917732, 0.980532842750862]"
15,"[0.008190138651014794, 7.121844234265675e-15, 0.9918098613489802]"
16,"[0.0033379164759287172, 1.0708130413633172e-30, 0.9966620835240708]"
17,"[0.002742904931565566, 1.278249516717478e-19, 0.997257095068438]"
18,"[0.002108300909801279, 6.958477076691901e-39, 0.9978916990901967]"
19,"[0.0008011355874553318, 3.1547067735603023e-72, 0.9991988644125451]"
