Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.22950892612213852, 0.22119762515412145, 0.15057494555941986, 0.18128492971822918, 0.217433573446091]"
3,"[0.3054095599882758, 0.2524764521488896, 0.06334754483166492, 0.33481631369364623, 0.04395012933752359]"
4,"[0.38222145827258364, 0.30530556735267245, 0.024295070890184726, 0.26888518806512596, 0.019292715419433296]"
5,"[0.056468342087392105, 0.05078252191811586, 0.01796393127077656, 0.8311928078379871, 0.04359239688572837]"
6,"[0.0021411779950695855, 0.0015818874854263447, 0.005115629139702035, 0.955475441957614, 0.03568586342218788]"
7,"[9.240558275382513e-5, 0.00011339378964401665, 0.0003678291207745698, 0.9631113051145043, 0.03631506639232334]"
8,"[1.729526076319682e-5, 5.4129971212333486e-5, 7.669383630944123e-5, 0.9759227794314511, 0.023929101500263842]"
9,"[6.295162132846936e-7, 3.0752763439924806e-6, 7.810656890607401e-6, 0.9760993035314479, 0.023889181019104234]"
10,"[1.776786525519336e-6, 2.0418554117740827e-6, 6.53357330301452e-5, 0.7489625975186317, 0.2509682481064008]"
11,"[5.692964297113285e-6, 1.3768974384993303e-6, 2.0803698973839356e-5, 0.17994981766046783, 0.8200223087788227]"
12,"[9.823093760572461e-7, 2.753235044847459e-7, 1.2573330358810238e-6, 0.014915895585464066, 0.9850815894486195]"
13,"[5.884316162395318e-8, 1.7855072990754437e-8, 9.046662679925335e-8, 0.0013842032952080198, 0.9986156295399307]"
