Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.1466444456080266, 0.17219621196658105, 0.1904743935612882, 0.248715844310992, 0.2419691045531122]"
3,"[0.09871301627760301, 0.18112847955756348, 0.19855075928547908, 0.2650965723992998, 0.2565111724800546]"
4,"[0.09763194868014764, 0.18973000317462926, 0.22546293742631396, 0.2568312165393277, 0.23034389417958143]"
5,"[0.10207319355757054, 0.21159881946729173, 0.23882157082656144, 0.2193991262360016, 0.22810728991257467]"
6,"[0.1217848149777735, 0.19557509139431412, 0.2104603669628806, 0.23569958926087492, 0.2364801374041568]"
7,"[0.12790206156469539, 0.2033895758281712, 0.198684902800417, 0.2523199898534413, 0.21770346995327516]"
8,"[0.1235357734690391, 0.19944629308145342, 0.2073254930610911, 0.23671762524061427, 0.23297481514780205]"
9,"[0.11859769177102202, 0.20393006777060388, 0.1734839894482287, 0.24755788211294022, 0.2564303688972051]"
10,"[0.10257480231912806, 0.21074877817904564, 0.17133762537419697, 0.26370808761850284, 0.2516307065091265]"
11,"[0.10534423011911014, 0.2202280460631471, 0.19830977634200891, 0.26505384092542494, 0.2110641065503088]"
12,"[0.09024212528469339, 0.22356508623918409, 0.18414309048541253, 0.26761434228310466, 0.23443535570760543]"
13,"[0.10038370769359696, 0.2316018733126774, 0.1763965767945439, 0.2649737190753413, 0.22664412312384064]"
14,"[0.1487617846766313, 0.2213708242803159, 0.18358713230294132, 0.22060981804631744, 0.22567044069379397]"
15,"[0.2540482447514134, 0.14586833892551432, 0.241650553011579, 0.18551029000014954, 0.17292257331134372]"
16,"[0.33364183185120966, 0.11860834516475736, 0.24790822733979653, 0.1584284931764134, 0.14141310246782302]"
17,"[0.5479792144697206, 0.05293797547032118, 0.28248483024162824, 0.06558757600751412, 0.051010403810815945]"
18,"[0.5550313423309697, 0.0195316713460881, 0.3792338180301522, 0.025999006414120538, 0.02020416187866941]"
19,"[0.2535484263101133, 0.010027119825383998, 0.7150909171713301, 0.011910627208997574, 0.009422909484174777]"
