Timestep,Probs
1,"[0.2038567493112948, 0.20936639118457304, 0.1900826446280992, 0.22865013774104687, 0.16804407713498626]"
2,"[0.2480039939293646, 0.25066522093510935, 0.031932315870857535, 0.2708885434899576, 0.19850992577471216]"
3,"[0.4197688738353647, 0.414016139826615, 0.006189314937870928, 0.10057967083612071, 0.05944600056402799]"
4,"[0.2896987884637515, 0.3154538744176231, 0.1180260039429725, 0.19098300175575608, 0.08583833141989548]"
5,"[0.2137698588012319, 0.18262387332136923, 0.08362003337001547, 0.4596761325260766, 0.060310101981306104]"
6,"[0.29977940715473583, 0.135013412624143, 0.16932109615537586, 0.3569799174438995, 0.03890616662184543]"
7,"[0.681359072245935, 0.06834481307591891, 0.0623033637738511, 0.1694008955554959, 0.018591855348796957]"
8,"[0.832616534009069, 0.02438553337035089, 0.06967379586250971, 0.05586624161143537, 0.01745789514663131]"
9,"[0.840497230986261, 0.020059400228526824, 0.0808284593035823, 0.05280120765622326, 0.005813701825407615]"
10,"[0.8261125795201525, 0.024891761247075764, 0.08065907039706403, 0.0621241788601519, 0.006212409975554994]"
11,"[0.9144365246420647, 0.01064794329476091, 0.03173241640940356, 0.043159333301208455, 2.378235256333617e-5]"
12,"[0.8515516092045984, 0.0165009172772257, 0.043982438301553926, 0.08246724292844777, 0.005497792288174794]"
13,"[0.7082825332687311, 0.010766062514658533, 0.0722266434222577, 0.17642657330629818, 0.032298187488054526]"
14,"[0.638303286002967, 0.011548088269896669, 0.10390158144300518, 0.19622819995016139, 0.05001884433396801]"
15,"[0.6288141601466924, 0.014872642645411325, 0.012623083628059195, 0.2233134012238032, 0.12037671235603416]"
16,"[0.5925984088306037, 0.1328869112241329, 2.0208463123586145e-9, 0.14734058753494042, 0.12717409038947436]"
17,"[0.6184839554762949, 0.30482918150718885, 4.305613868373537e-8, 0.0308640430734795, 0.0458227768868983]"
18,"[0.71824127154024, 0.27140080461424787, 1.3399875153759485e-17, 0.004264539631885565, 0.006093384213627865]"
19,"[0.7083466120859552, 0.29165338714455846, 8.27268737971063e-12, 7.61094662522078e-10, 1.1486146893449658e-13]"
20,"[0.2184110931054672, 0.7815889068945333, 7.657648667884047e-20, 7.657804127321128e-19, 3.3997054293660697e-26]"
21,"[0.0019530733509210258, 0.9980469266284613, 8.833698220936424e-12, 1.1776307741641765e-11, 2.721839905748349e-15]"
