Timestep,Probs
1,"[0.1873198847262246, 0.1757925072046108, 0.21613832853025913, 0.19596541786743496, 0.2247838616714695]"
2,"[0.21641327995711793, 0.23647392131352943, 0.04741685845951235, 0.254103136048117, 0.24559280422172333]"
3,"[0.3308049842774204, 0.5329437353011017, 0.012336379411824234, 0.06776192556488982, 0.056152975444764615]"
4,"[0.21719920747124277, 0.548366483025747, 0.10110020706398275, 0.10752823887101845, 0.02580586356800902]"
5,"[0.09604993715894997, 0.7857953489327093, 0.05285906038549581, 0.054403282992040745, 0.010892370530812519]"
6,"[0.01182919379508143, 0.9510143441783839, 0.017456320778458146, 0.014633483503257803, 0.005066657744817679]"
7,"[0.0014471558178708146, 0.9935910247982755, 0.002345162243684461, 0.0017493341828729758, 0.000867322957296941]"
8,"[0.00015663538315872542, 0.9992560493923737, 0.0002479780875979046, 0.00022187435846295138, 0.00011746277840236884]"
9,"[7.78364660619163e-11, 0.9956025292031864, 0.0036896841325207443, 0.0006700992489348391, 3.768733752867076e-5]"
10,"[3.2916104256661223e-20, 0.9940343901968197, 0.00488102434268658, 0.0010845026994502581, 8.276103928320158e-8]"
11,"[2.8550048207365342e-27, 0.9965941802401456, 0.0011559482395961918, 0.002249562891207466, 3.086290480265092e-7]"
12,"[4.185964854397365e-7, 0.9945067215716359, 0.0027464528845438894, 0.002746406947337132, 1.0938077823210224e-15]"
13,"[1.8384872729410992e-13, 0.9884612645273402, 0.005769367736249976, 0.005769367736229801, 1.1023968337940277e-28]"
14,"[5.484885314388631e-20, 0.983534963164311, 0.0082325184178439, 0.0082325184178439, 5.012736116926844e-39]"
15,"[3.1034891491787358e-25, 0.9504891430386362, 0.02475542848068241, 0.02475542848068241, 4.323022393559127e-48]"
16,"[2.8421342424227134e-8, 0.9713016830284095, 0.01812514842360731, 0.010573140122746166, 3.899269449327085e-12]"
17,"[0.0008495188985495315, 0.9854434478377825, 0.005950659317531235, 0.007756373946130911, 6.015792339010138e-15]"
18,"[0.00014814633965523917, 0.9980736860933823, 0.0007409374270380341, 0.001037230139922915, 1.6715262778011283e-25]"
19,"[4.996883939442091e-6, 0.9991803076658204, 1.3861506446264378e-7, 0.0008145568351728374, 1.5923247936189346e-15]"
20,"[1.4196742330715454e-12, 0.9999999979284897, 5.281204974190473e-14, 2.0700436695318936e-9, 6.21425255661132e-26]"
21,"[2.712601215958526e-15, 0.9999999999997774, 1.1358608883162454e-21, 2.224333003404931e-13, 6.801359346923449e-38]"
