Timestep,Probs
1,"[0.2109181141439204, 0.18610421836228272, 0.2531017369727045, 0.1637717121588088, 0.18610421836228272]"
2,"[0.2623416330478001, 0.24923547024596945, 0.03757100216354326, 0.2086063743273836, 0.2422455202153038]"
3,"[0.490459822032418, 0.4603020562964663, 0.004894881287330877, 0.021417490341483474, 0.022925750042300824]"
4,"[0.3061224444636882, 0.4108844714851317, 0.25850328832110114, 0.013605436283245785, 0.010884359446831254]"
5,"[0.42657180516044063, 0.3752792895984098, 0.17597270426204867, 0.010238007420594941, 0.011938193558505714]"
6,"[0.8960504421404343, 0.08029399135902028, 0.004301097532887264, 0.002150497334857462, 0.017203971632796987]"
7,"[0.9167970287398964, 0.028859170438034036, 0.009056564500853506, 0.030192730184836175, 0.015094506136373123]"
8,"[0.9520031050898933, 0.037979910387559185, 0.0016695682981136975, 0.005008401157155812, 0.0033390150672811805]"
9,"[0.9811531776230765, 0.012442996866444381, 0.0005328697846184802, 0.004973465861691654, 0.0008974898641707556]"
10,"[0.9620607881408593, 0.016885955110396856, 0.01250002344306882, 0.008333935121110567, 0.00021929818455753496]"
11,"[0.9567452661733347, 0.021626976819344734, 0.010673833683234256, 0.010673053495268552, 0.0002808698288224216]"
12,"[0.9598361469577854, 0.01663351360684078, 0.015416430358413249, 0.008113909076507666, 4.538631619333217e-13]"
13,"[0.9466360422666742, 0.001944819540909865, 0.03424780468486947, 0.017171333507545666, 1.4699854774602532e-16]"
14,"[0.9501915698752129, 0.006226053441426193, 0.02234993785631748, 0.021232438694532372, 1.325191760618558e-10]"
15,"[0.9847342297055959, 0.0011490418620253684, 0.007239347914116182, 0.00687738051826871, 1.0870451598899506e-17]"
16,"[0.9931292088735943, 0.004076912557375126, 0.0010775340628262646, 0.0017163445016412928, 4.561032698170495e-12]"
17,"[0.994779921432179, 0.005106897921074688, 5.658627029475203e-5, 5.6594376455891004e-5, 4.3839699294221974e-17]"
18,"[0.9936611638218305, 0.006333296043833383, 2.7700671708289624e-6, 2.770067165666744e-6, 1.6848365298754252e-28]"
19,"[0.991968169483328, 0.008030351641896272, 1.2940154272053468e-6, 1.8485934673371867e-7, 3.484388201278073e-41]"
20,"[0.9999970510007774, 3.6908908938994447e-9, 1.4726541664597376e-6, 1.472654166459733e-6, 3.404068105411231e-55]"
21,"[0.8917142229490458, 0.10598222865463215, 1.76767858483553e-8, 0.0023035307195395788, 2.0982575127982503e-17]"
