Timestep,Probs
1,"[0.22972972972973005, 0.2319819819819823, 0.1531531531531533, 0.19144144144144168, 0.19369369369369394]"
2,"[0.23551072823353877, 0.23294908763142802, 0.13064361035630112, 0.20220941395120623, 0.1986871598275248]"
3,"[0.4674678872743007, 0.44269560940058017, 0.045752197383548576, 0.021714668900360362, 0.022369637041209926]"
4,"[0.4536495080681665, 0.5030916702906058, 0.04052248230601884, 0.0012671952606128601, 0.0014691440745960513]"
5,"[0.7265582653013123, 0.2550835563867333, 0.014367295240990969, 0.0007981766209990568, 0.003192706449962955]"
6,"[0.6883046228814494, 0.3106578605431813, 0.00029644874422331025, 0.00014821356624087156, 0.0005928542649028558]"
7,"[0.6487904941102532, 0.35113072552074087, 2.250867685897218e-5, 1.1254338429485122e-5, 4.501735371794049e-5]"
8,"[0.6259173587241544, 0.37405551066765935, 1.2919337231835626e-5, 7.226616900478752e-16, 1.4211270955019187e-5]"
9,"[0.6116291085258335, 0.38833875229690806, 1.56575478954842e-5, 1.8616453110320983e-23, 1.648162936366758e-5]"
10,"[0.6003672132465708, 0.39961509359150305, 8.799051469819691e-7, 3.412738687208641e-36, 1.6813256778646512e-5]"
11,"[0.5918019459874656, 0.40819695316946364, 5.474643177045127e-8, 1.8227763531761023e-51, 1.0460966380957659e-6]"
12,"[0.06981087523129474, 0.9301889741741421, 7.489273637798744e-9, 1.1266111756451252e-67, 1.4310528962198288e-7]"
13,"[0.0001341724692252853, 0.9993291368096836, 0.00013417246352926746, 4.1586062839151385e-16, 0.0004025182575538195]"
