Timestep,Probs
1,"[0.20047169811320753, 0.22169811320754715, 0.205188679245283, 0.1910377358490566, 0.18160377358490565]"
2,"[0.21488763912946518, 0.2085674164707902, 0.1439606810484826, 0.18937265709828208, 0.24321160625297908]"
3,"[0.25909318456064756, 0.24881959931463668, 0.2700019435544684, 0.09136503049372174, 0.13072024207652586]"
4,"[0.2916577737689997, 0.28828435851647766, 0.23392602761899034, 0.07853818442470517, 0.10759365567082765]"
5,"[0.09554508867360444, 0.1486086587010605, 0.49432028878780465, 0.16614247971093452, 0.09538348412659638]"
6,"[0.005676615830455175, 0.016846722666791616, 0.615271614636187, 0.2587441952482202, 0.10346085161834923]"
7,"[0.005899750873977083, 0.007835542318263295, 0.3275214651340769, 0.5243357173749821, 0.13440752429870012]"
8,"[0.03972492855236746, 0.04430927505465867, 0.10415054906629019, 0.7448431554303461, 0.06697209189634011]"
9,"[0.04455788253129534, 0.04455788289509788, 0.15012394594989859, 0.7164860271058315, 0.044274261517878374]"
10,"[0.05793508504661417, 0.09194005033496709, 0.26926895326043593, 0.525692300764575, 0.05516361059340381]"
11,"[0.023120293162723057, 0.04166406314783124, 0.6502507049105802, 0.2614770061505521, 0.023487932628313443]"
12,"[0.009198686370490086, 0.018397372576770855, 0.724448237141697, 0.2162713400516522, 0.03168436385939136]"
13,"[0.006574939662230912, 0.013685622249426982, 0.8726380011883967, 0.10583339363360963, 0.0012680432663372439]"
14,"[0.0009371060420401559, 0.0027164361394099016, 0.886778847448512, 0.10825449018659852, 0.001313120183440747]"
15,"[0.0033401383307007405, 0.0038986797732281147, 0.2876546531276165, 0.6949987148984113, 0.010107813870044053]"
16,"[0.00018928637946029187, 0.00075714720049807, 0.0170357800303312, 0.9676320213817489, 0.014385765007966178]"
17,"[1.9868977634763574e-9, 5.451252703873858e-5, 0.0009678063974972562, 0.989137412936601, 0.009840266151962181]"
18,"[2.1698422925294967e-18, 3.9910345966175605e-5, 0.0007715999879873329, 0.8166918055788235, 0.18249668408722447]"
19,"[6.629737511649588e-13, 0.0023704168528304293, 7.019207378515651e-13, 0.1964230329524177, 0.801206550193386]"
