Timestep,Probs
1,"[0.21342925659472464, 0.17745803357314172, 0.21822541966426903, 0.16546762589928074, 0.22541966426858562]"
2,"[0.19228296202967368, 0.30803858241837134, 0.06463023144369502, 0.075884245149761, 0.35916397895849833]"
3,"[0.27336077551140925, 0.05025061632948272, 0.040070006833869465, 0.04008055596263923, 0.5962380453625996]"
4,"[0.06713790875834236, 0.0018845661784157972, 0.0028269521359203863, 0.0032987461911439518, 0.924851826736183]"
5,"[0.5175807987112095, 0.008168387818131841, 0.0010966308702145687, 0.01415788343487927, 0.45899629916556756]"
6,"[0.8210778258907098, 0.006536049985560348, 0.004902186151350885, 0.035130626671853675, 0.1323533113005295]"
7,"[0.8772957681957493, 0.0038707886341072624, 0.0031089344451703327, 0.09423147476234935, 0.02149303396262207]"
8,"[0.7697008772265889, 0.006129565572340394, 0.03677994702593153, 0.035901761258098186, 0.15148784891704137]"
9,"[0.6529777122460094, 0.02250742052130618, 0.06791483632282519, 1.084303466086896e-5, 0.2565891878751967]"
10,"[0.650793671600967, 0.001430806940728446, 0.035710558585397956, 2.172946336185354e-9, 0.3120649606999617]"
11,"[0.4047267000125121, 0.001280667170914702, 0.0046114528661293334, 9.920503838291253e-17, 0.5893811799504438]"
12,"[0.36631079396395316, 0.000576867350232185, 0.016585335811798912, 1.783486911733014e-13, 0.6165270028738372]"
13,"[0.030514622066938172, 4.1686234625792306e-5, 0.0013477894197811177, 3.478029898623335e-23, 0.968095902278657]"
14,"[0.002458440998720038, 1.7209849629556647e-6, 8.174676958158025e-5, 3.337957599910472e-36, 0.9974580912467382]"
15,"[0.0005189543549914086, 1.1114868183669871e-7, 4.226574875105689e-6, 1.8554678431234553e-51, 0.9994767079214552]"
