Timestep,Probs
1,"[0.2323943661971835, 0.1690140845070425, 0.21361502347417877, 0.21596244131455436, 0.1690140845070425]"
2,"[0.036118992542217974, 0.1582861161990501, 0.026203978746808833, 0.5587818524810289, 0.22060906003089348]"
3,"[0.018733523659735886, 0.2640161904431423, 0.012466068032156243, 0.2775156500336271, 0.4272685678313399]"
4,"[0.015224656489254099, 0.4886742718015226, 0.015224710785576653, 0.06312663836890273, 0.4177497225547436]"
5,"[0.0024109831261903978, 0.7503772033234208, 0.003519088002973235, 0.035009501326198136, 0.20868322422121677]"
6,"[0.0025748932828496035, 0.8007860592663153, 0.0027103942788812138, 0.02236074377238701, 0.171567909399564]"
7,"[7.531451896399958e-6, 0.7245117152129816, 0.05437708268880516, 0.017902678411641924, 0.20320099223468044]"
8,"[9.906785222989752e-6, 0.8160500897131245, 0.003764578384736051, 0.023172521009306352, 0.1570029041076067]"
9,"[6.525903668449604e-7, 0.8331369272210258, 0.004476151673050937, 0.01959272258681046, 0.14279354592874982]"
10,"[4.233879876402274e-8, 0.8556074547973873, 0.0055176345937262014, 0.012809860179701158, 0.12606500809038448]"
11,"[5.13598483364398e-8, 0.8402494465054141, 0.006693266795053071, 0.020841012807613378, 0.13221622253207244]"
12,"[8.338732200002416e-16, 0.6087283593042675, 0.005112531962427432, 0.11787151713413423, 0.2682875915991719]"
13,"[4.4888328916164653e-10, 0.8458723167239739, 0.003159378076096712, 0.04650552602176194, 0.10446277872928592]"
14,"[4.453296146192252e-12, 0.9515326939707699, 0.015876311225121953, 0.000835654743464474, 0.031755340056193224]"
15,"[5.0872347120242714e-21, 0.6837761646517788, 0.2926993056728877, 0.00040545980521638716, 0.023119069870115833]"
16,"[9.968380333960305e-12, 0.08788914251625958, 0.908456419035658, 6.8499398066508136e-6, 0.0036475884983052766]"
17,"[9.064666609904077e-17, 0.02927056336233613, 0.9705354229193932, 1.2746297552693278e-13, 0.00019401371814103396]"
18,"[0.0, 0.0009486377943489754, 0.9990513622056449, 6.122927211279239e-20, 4.1997157742164206e-16]"
19,"[0.0, 0.00021303587458487797, 0.9997869641254203, 3.3050642979014544e-35, 6.279622166012729e-34]"
