Timestep,Probs
1,"[0.21463414634146355, 0.19756097560975622, 0.1902439024390245, 0.19756097560975622, 0.20000000000000012]"
2,"[0.257812500202169, 0.25691963622698033, 0.030803574184610515, 0.2736607157704339, 0.18080357361580715]"
3,"[0.14319173150688683, 0.21677684140539585, 0.056629790862293056, 0.41760698878181596, 0.1657946474436077]"
4,"[0.1544935018446778, 0.20704984233175994, 0.015719301373030396, 0.41743407747043665, 0.20530327698009382]"
5,"[0.05124429619396105, 0.05055392966826441, 0.01924972285340583, 0.5824128831159181, 0.29653916816844955]"
6,"[0.009027199811469752, 0.010271758453807307, 0.0012238875876794627, 0.6416150616065346, 0.337862092540508]"
7,"[0.008435543912566634, 0.008886719373722004, 0.0005570697579925796, 0.6351888448443269, 0.3469318221113907]"
8,"[0.0002572600310289584, 0.0006422605583092757, 0.0024405909647178038, 0.64226053505956, 0.35439935338638695]"
9,"[1.676850552114172e-5, 4.1921263779405024e-5, 1.2223724937438405e-9, 0.633067373321165, 0.36687393568716137]"
10,"[1.5054294259762613e-6, 3.010858867952111e-6, 2.3326414927291942e-18, 0.9714349888903862, 0.028560494821315435]"
11,"[9.86812304713276e-8, 1.0128529851845361e-7, 6.175244351969045e-26, 0.9976973560258136, 0.0023024440076565614]"
