Timestep,Probs
1,"[0.21250000000000016, 0.21750000000000017, 0.19000000000000014, 0.19500000000000015, 0.18500000000000014]"
2,"[0.0279289074889322, 0.4439608176143758, 0.037722166106243876, 0.15451577842705083, 0.3358723303633974]"
3,"[0.006640867941095506, 0.07254241701406722, 0.08658667255770276, 0.16360781425560944, 0.670622228231525]"
4,"[0.013172797395056363, 0.0094091566803978, 0.01637194747724641, 0.09371473667769263, 0.8673313617696038]"
5,"[0.07497829696083765, 0.00825904453839651, 0.09788072525760619, 0.1413717370031741, 0.6775101962399855]"
6,"[0.03909375011441146, 0.005044301727714932, 0.41424843605675904, 0.41487922652018494, 0.12673428558092914]"
7,"[0.052013269876181975, 0.0016254620849474708, 0.1346061619325631, 0.8065527359623473, 0.005202370143962901]"
8,"[0.15525321648328855, 0.0005100556170695442, 0.3765947438301906, 0.4192301119846554, 0.048411872084797095]"
9,"[0.24407803626511546, 0.014303441387156689, 0.3212836344895494, 0.32277696016024554, 0.09755792769793298]"
10,"[0.19318161423446925, 0.0007184837184749165, 0.2936612031786602, 0.3568156916130596, 0.15562300725533523]"
11,"[0.1203144258838558, 0.0010376591433893317, 0.25834748049521106, 0.26536366234422715, 0.35493677213331587]"
12,"[0.1175204885279647, 0.00014384453913612218, 0.26121968084547387, 0.20296311161070196, 0.4181528744767226]"
13,"[0.012737711641488373, 1.8118716995886916e-5, 0.08456126999623655, 0.06544883172270992, 0.8372340679225702]"
14,"[0.000691337887148387, 2.666923697272535e-14, 0.023990710647522114, 0.04588734344018369, 0.9294306080251185]"
15,"[0.0001352418142728597, 5.461886150566e-11, 0.011089819866817022, 0.012050767433767715, 0.9767241708305193]"
