Timestep,Probs
1,"[0.19047619047619044, 0.19298245614035084, 0.22055137844611525, 0.18045112781954883, 0.21553884711779445]"
2,"[0.13354922679791553, 0.221772549247665, 0.09469849938683832, 0.3306353388692088, 0.21934438569837159]"
3,"[0.06795523222145285, 0.3232884291312353, 0.11524996452608376, 0.3642943850659799, 0.12921198905524883]"
4,"[0.07660488942029767, 0.32102486601961094, 0.008818594762022677, 0.4656923598857286, 0.12785928991233939]"
5,"[0.016947336447690885, 0.2664400223129675, 0.0040748306993362345, 0.6735512438939854, 0.03898656664601927]"
6,"[0.06328415281769435, 0.800872265706721, 0.0032733184366654324, 0.12929694015730905, 0.003273322881609307]"
7,"[0.08071184796376155, 0.9177139149331873, 0.0006293635202648608, 0.00047201244300754905, 0.0004728611397746391]"
8,"[0.03042875855968754, 0.9658343764086855, 0.0034402884406534934, 0.0001779459538269051, 0.00011863063714540536]"
9,"[0.23527963433508375, 0.7475613971977557, 0.007357568304026157, 0.007350780935263061, 0.002450619227870245]"
10,"[0.12450907462326842, 0.8584529990580835, 0.007863658303016382, 0.007863658303020188, 0.0013106097126072457]"
11,"[0.10984527712147342, 0.8837993865602055, 0.003691088175501627, 0.00266424814278753, 3.269219600737834e-14]"
12,"[0.09356486088974933, 0.9060265573661598, 0.00020429165777115251, 0.00020429008630639257, 1.2067665699300017e-14]"
13,"[0.06760597944133227, 0.9323159090150572, 3.9055771806074995e-5, 3.9055771806068625e-5, 2.1882209456690755e-29]"
14,"[0.08483657512532188, 0.9083764989711935, 0.003393462949937629, 0.0033934629535451984, 1.6235700927988742e-18]"
15,"[0.11020998778015605, 0.8845168456865805, 0.005009508206597217, 0.00026365832666301137, 2.6942259535088133e-34]"
16,"[0.1395686756665136, 0.8526989877328298, 0.007345719770621752, 0.00038661683003272457, 1.2947547465172594e-47]"
17,"[0.09785735201380039, 0.8749610959706692, 0.02582247441475121, 0.0013590776007763822, 1.410483723246283e-58]"
18,"[0.1335441264480325, 0.8263926357570075, 0.036724634698526, 0.003338603025243924, 7.119305260784194e-11]"
19,"[0.056941647384556905, 0.928347251035208, 0.013087031956437477, 0.0016240696237938166, 1.46754500688347e-17]"
20,"[0.17437847595578915, 0.8254297892068992, 5.30432419736203e-7, 0.00019120440488294943, 1.2474819294648512e-14]"
21,"[0.18268970802288562, 0.817297640434652, 5.123635672317485e-12, 1.2651537341301223e-5, 3.0168093619901596e-22]"
22,"[0.2118957024219295, 0.7881034394370563, 1.4035380593799796e-19, 8.58141014884068e-7, 2.2892225177575165e-32]"
23,"[0.18634683075858552, 0.8136531142460226, 6.883973646637371e-26, 5.4995391632162214e-8, 8.615664626259824e-44]"
24,"[0.011986540888365092, 0.9880134547318673, 6.149316913459229e-36, 4.379768204822797e-9, 3.099634034342229e-60]"
25,"[2.1467002751051467e-10, 0.9998671282555877, 2.349696783446479e-14, 0.00013287152972337422, 2.551427985523285e-17]"
