Timestep,Probs
1,"[0.23130841121495332, 0.17523364485981313, 0.2079439252336449, 0.19158878504672902, 0.19392523364485986]"
2,"[0.28251367522944343, 0.12513661829421188, 0.23005462971209964, 0.13606557914970357, 0.226229497614543]"
3,"[0.301405465114569, 0.12451955726850651, 0.2266986260934777, 0.12724499489879817, 0.22013135662464797]"
4,"[0.23325380978278382, 0.2513855636418791, 0.16234171446001877, 0.14879795688189726, 0.20422095523342146]"
5,"[0.23450907836488843, 0.09745947061342537, 0.09319210373611869, 0.4176784525061166, 0.15716089477945025]"
6,"[0.08173281430345494, 0.07623318540859887, 0.08867078421733449, 0.7242152337396157, 0.029147982330995897]"
7,"[0.05600899521314418, 0.05187994747917654, 0.06036258092569283, 0.5613000414594642, 0.2704484349225192]"
8,"[0.11444583455262829, 0.03001914539591614, 0.10881762609313651, 0.4840531673766343, 0.2626642265816858]"
9,"[0.31515168838178237, 0.0044263904501159424, 0.3494368726701046, 0.14957612607890272, 0.18140892241909456]"
10,"[0.4013530198477289, 0.010223115901556475, 0.4217606878234309, 0.09863700400952956, 0.0680261724177558]"
11,"[0.4090776789366316, 0.012449972386256829, 0.3387758216536292, 0.15126781872939069, 0.08842870829409227]"
12,"[0.5076983316333236, 0.024724658311354394, 0.3166337386804133, 0.06614615269492873, 0.08479711867998002]"
13,"[0.6631903287583514, 0.002774292108275271, 0.21594649122074827, 0.047081228690421195, 0.07100765922220438]"
14,"[0.830157912161292, 0.006406035766891021, 0.12105765910676268, 0.03745067313672603, 0.004927719828332227]"
15,"[0.9865752684652714, 0.0004980477651069749, 0.010447656929937392, 0.0021965890991237375, 0.0002824377405560881]"
16,"[0.9949492110866112, 8.195343939396585e-7, 0.004866391546526155, 0.0001401425383458286, 4.343529412046025e-5]"
17,"[0.9993517691596162, 5.362473574284496e-8, 0.000622005201297356, 2.3490472657673675e-5, 2.68154169524766e-6]"
18,"[0.9998425119969356, 3.511280940640719e-9, 0.00013183808555117084, 2.428401898688953e-5, 1.3623872449244795e-6]"
19,"[0.9999999799652822, 2.003470016857864e-8, 4.2585793195893644e-16, 8.092490335216344e-15, 3.6389155721236615e-21]"
