Timestep,Probs
1,"[0.19339622641509432, 0.20990566037735847, 0.21462264150943394, 0.19339622641509432, 0.18867924528301885]"
2,"[0.21734103907935978, 0.24026975044941834, 0.178420038340601, 0.18766859291852195, 0.17630057921209893]"
3,"[0.4452276761195819, 0.41532023116768657, 0.07235245436128465, 0.03851479513085607, 0.0285848432205905]"
4,"[0.5105278726132421, 0.41301325468630073, 0.0554026175882072, 0.005522953139880745, 0.01553330197237085]"
5,"[0.5779794630451147, 0.41617982632225115, 0.004136361761597454, 0.00038335709387068826, 0.001320991777166528]"
6,"[0.5734886242938663, 0.42497839053402836, 0.0010931479504144941, 5.236166817735299e-5, 0.00038747555351289516]"
7,"[0.16701913855045217, 0.8322553836797769, 0.0006163966541812573, 1.6702591728297255e-5, 9.23785238629179e-5]"
8,"[0.07671261870202918, 0.917807896291653, 0.004037484227018811, 0.0007209793637071555, 0.0007210214155848454]"
9,"[0.08433503344337553, 0.9151968258077521, 0.0002422673913465377, 4.326203416902449e-5, 0.00018261132336104226]"
10,"[0.09057001864883624, 0.9091836656089785, 4.1645123271639626e-5, 2.0314694386800085e-6, 0.00020263914947545367]"
11,"[0.654359003151225, 0.3439480017364138, 0.00010828105438812309, 8.514639251322351e-6, 0.001576199418719996]"
12,"[0.9825303986972468, 0.00864659943475075, 0.0015881403811117446, 0.003705660794226453, 0.003529200692670222]"
13,"[0.9950215029348005, 0.0008128871237868329, 7.477041649471279e-5, 0.0038772186619986434, 0.00021362086292003524]"
