Timestep,Probs
1,"[0.20689655172413773, 0.20689655172413773, 0.21264367816091934, 0.18390804597701133, 0.18965517241379293]"
2,"[0.24106517284905415, 0.25437982328932207, 0.03363701155828045, 0.19971968500521806, 0.27119830729812533]"
3,"[0.3785744985497493, 0.19603938411838584, 0.028030847899971893, 0.1539962539194693, 0.2433590155124236]"
4,"[0.37036638424957125, 0.3958302879619917, 0.0069473619717170445, 0.08102128220060174, 0.1458346836161172]"
5,"[0.34434335623369644, 0.5113434851913732, 0.0025349177182380704, 0.055679080376806106, 0.08609916047988651]"
6,"[0.3400187727781729, 0.40210194163374907, 0.035339014292445035, 0.08691486790226191, 0.13562540339337054]"
7,"[0.24892399451526667, 0.2833816116523159, 0.07556619943326816, 0.1707231792217864, 0.22140501517736288]"
8,"[0.05810169670811628, 0.05974039308118122, 0.018821682799489342, 0.3690656297640573, 0.49427059764715736]"
9,"[0.006893567178413554, 0.007342769289560315, 0.005841905772422836, 0.3963772546128706, 0.5835445031467322]"
10,"[3.3389207246757958e-12, 0.00033158792661032465, 9.247597324371135e-15, 0.396883284951333, 0.6027851271187055]"
11,"[3.2378715686512823e-22, 4.179604294498418e-9, 8.944392985668337e-25, 0.4068657449839827, 0.5931342508364144]"
12,"[8.968872361794813e-36, 1.5086817409626895e-17, 2.477587054407669e-38, 0.8383127309687105, 0.16168726903128872]"
13,"[1.246480073872829e-15, 1.2463032807271293e-15, 3.359069768609939e-17, 0.99254660325975, 0.00745339674024703]"
