Timestep,Probs
1,"[0.20714285714285696, 0.2047619047619046, 0.18809523809523798, 0.1857142857142856, 0.21428571428571408]"
2,"[0.21061197865999573, 0.23518879980153087, 0.15917968935851343, 0.18033854058478158, 0.2146809915951775]"
3,"[0.22206093013170433, 0.25730393698277093, 0.11466326219188834, 0.18071629102349301, 0.22525557967014376]"
4,"[0.20626036656770497, 0.2783980591776536, 0.11437972623731359, 0.19352026307264203, 0.2074415849446863]"
5,"[0.3483732591762616, 0.4153707609601607, 0.20098404209295084, 0.017164940918688552, 0.01810699685193913]"
6,"[0.03729589577469169, 0.936819741693519, 0.022124811519152996, 0.001896420075501841, 0.0018631309371351704]"
7,"[0.00013954362360512956, 0.9994421907556393, 0.00013992910603061228, 0.0001391581413517383, 0.00013917837337995174]"
8,"[0.00016645639789769208, 0.9995006307388871, 0.000166456398093224, 0.00016645639789717625, 6.722577537373824e-11]"
9,"[0.003822935290021694, 0.9923535705155712, 5.573604452979473e-7, 0.003822935290021694, 1.5439353733257551e-9]"
10,"[0.07528609869009857, 0.8494277722146639, 1.2925732915724733e-15, 0.07528609869009857, 3.0405136908994655e-8]"
11,"[0.6354812805964523, 0.29239317777896573, 5.491994505035755e-5, 0.03241935102837401, 0.03965127065115695]"
12,"[0.9810213530080334, 0.013682309114129699, 6.133644212719195e-7, 0.0024271774720050206, 0.002868547041408106]"
13,"[0.9988788124802241, 0.0007830993294825423, 1.2266939662260604e-10, 0.00016063388286584072, 0.0001774541847554812]"
14,"[0.9990422645737441, 0.0006867150493589465, 8.085345840955528e-14, 0.0001445452429464885, 0.00012647513387123365]"
15,"[0.9990158225197896, 0.0007119327212204889, 9.369222646218004e-14, 0.00012568430042347888, 0.00014656045847085428]"
