Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.27455547093195354, 0.2186742993011584, 0.19600572403394498, 0.11408666079754466, 0.1966778449353986]"
3,"[0.25090059597798164, 0.2460134975080858, 0.22818619514783645, 0.13325933863032483, 0.1416403727357713]"
4,"[0.28851053487851147, 0.25519627601606276, 0.21423769368943282, 0.14940736592965662, 0.09264812948633627]"
5,"[0.16912484223289095, 0.22263941433594328, 0.21151635573418057, 0.2728736141831824, 0.12384577351380267]"
6,"[0.060316707848162364, 0.09999032983608488, 0.19561214324561946, 0.4842238711628691, 0.15985694790726426]"
7,"[0.014850686837218368, 0.03583148789615779, 0.04853716778984544, 0.7706152034329339, 0.1301654540438446]"
8,"[0.004290597256400598, 0.006530873918694414, 0.012583796857585493, 0.8605647326274336, 0.11602999933988595]"
9,"[0.0005338589985823268, 0.0008003312856367476, 0.0017983088951901032, 0.8887006563047525, 0.10816684451583836]"
10,"[0.0001285551077340312, 0.000408735399530541, 0.000630608215156335, 0.9805961631608942, 0.018235938116684905]"
11,"[2.0588605981083204e-5, 6.961377772327356e-5, 0.00011499832376464538, 0.9956900456772774, 0.004104753615253588]"
