Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.18336145494079664, 0.2862957167082895, 0.20902627078268246, 0.19687867057699954, 0.12443788699123189]"
3,"[0.12350945237887749, 0.2832111449666235, 0.27155926502340644, 0.21667763272820523, 0.10504250490288718]"
4,"[0.11867119910790479, 0.3098207753758888, 0.23454665892790239, 0.24939979088478068, 0.08756157570352333]"
5,"[0.08236957370849177, 0.1998598975202166, 0.1700597028938903, 0.46266090534559995, 0.08504992053180144]"
6,"[0.04028477067404093, 0.06254411407652076, 0.09494980593345483, 0.7273349637403088, 0.07488634557567449]"
7,"[0.0058500869216000905, 0.00954942529961284, 0.021449255527120254, 0.9018390369539265, 0.06131219529774033]"
8,"[0.0023753521567173824, 0.0036672687864963195, 0.007968095085918418, 0.9290098790443682, 0.056979404926499694]"
9,"[0.00032635540725369937, 0.00046082705300044753, 0.0012042037710581805, 0.9482831530611343, 0.049725460707553334]"
10,"[0.00010868143408860097, 0.00015754223044664038, 0.00031734156203941946, 0.9914827881678608, 0.00793364660556459]"
11,"[2.2443016397053784e-5, 3.767902303534674e-5, 7.854291294224896e-5, 0.9980737225438401, 0.0017876125037853334]"
