Timestep,Probs
1,"[0.23200000000000018, 0.19400000000000014, 0.18400000000000014, 0.21200000000000016, 0.17800000000000013]"
2,"[0.21989529127067287, 0.1623036735954394, 0.18324607350474753, 0.24083768844339526, 0.19371727318574294]"
3,"[0.2196378890551471, 0.2085661515444381, 0.055652597935066106, 0.47179963327894797, 0.04434372818639955]"
4,"[0.24330425322201624, 0.20681206947554867, 0.024339624822095868, 0.4720111242863344, 0.053532928194006256]"
5,"[0.0006431902015270679, 0.009911560663820184, 0.0468885746667402, 0.8394018161579385, 0.1031548583099756]"
6,"[1.3959644760269063e-10, 0.014925357118348428, 7.801303447764031e-8, 0.8955223196545646, 0.08955224507445517]"
7,"[8.30412259425785e-14, 0.01562459068449673, 6.055172896463225e-11, 0.906250074389106, 0.07812533486576105]"
8,"[4.151861325980817e-17, 0.008547008806628434, 4.626534298500573e-18, 0.9059829209964808, 0.08547007019689166]"
9,"[1.8979594715061363e-12, 0.008474524284744359, 8.251595047877232e-13, 0.9046583722844268, 0.08686710342810294]"
10,"[1.2265380786138067e-17, 1.900679641898461e-8, 3.78493820056345e-21, 0.06818361951027398, 0.9318163614829297]"
11,"[3.2198361189556494e-12, 0.0, 1.3702052277942128e-11, 0.00024026619224499517, 0.999759733790831]"
12,"[3.18996206536492e-19, 0.0, 5.4014042555555966e-24, 1.201128452328649e-7, 0.9999998798871571]"
13,"[9.148727322865899e-29, 0.0, 1.3941976832668313e-32, 3.0970752758366243e-13, 0.9999999999996868]"
